"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.Websites","Get-AzStaticWebApp","Get-AzStaticWebApp","0","3000","The type of property 'SkuCapability' of type 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.Api20201201.IStaticSiteArmResource' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.ICapability' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.ICapability]'.","Change the type of property 'SkuCapability' back to 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.ICapability'."
"Az.Websites","Get-AzStaticWebApp","Get-AzStaticWebApp","0","3000","The type of property 'PrivateEndpointConnection' of type 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.Api20201201.IStaticSiteArmResource' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.IResponseMessageEnvelopeRemotePrivateEndpointConnection' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.IResponseMessageEnvelopeRemotePrivateEndpointConnection]'.","Change the type of property 'PrivateEndpointConnection' back to 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.IResponseMessageEnvelopeRemotePrivateEndpointConnection'."
"Az.Websites","Get-AzStaticWebApp","Get-AzStaticWebApp","0","3000","The type of property 'UserProvidedFunctionApp' of type 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.Api20201201.IStaticSiteArmResource' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.IStaticSiteUserProvidedFunctionApp' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.IStaticSiteUserProvidedFunctionApp]'.","Change the type of property 'UserProvidedFunctionApp' back to 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.IStaticSiteUserProvidedFunctionApp'."
"Az.Websites","Get-AzStaticWebApp","Get-AzStaticWebApp","0","3000","The type of property 'IdentityType' of type 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.Api20201201.IStaticSiteArmResource' has changed from 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Websites.Support.ManagedServiceIdentityType]' to 'System.String'.","Change the type of property 'IdentityType' back to 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Websites.Support.ManagedServiceIdentityType]'."
"Az.Websites","Get-AzStaticWebApp","Get-AzStaticWebApp","0","3000","The type of property 'StagingEnvironmentPolicy' of type 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.Api20201201.IStaticSiteArmResource' has changed from 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Websites.Support.StagingEnvironmentPolicy]' to 'System.String'.","Change the type of property 'StagingEnvironmentPolicy' back to 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Websites.Support.StagingEnvironmentPolicy]'."
"Az.Websites","Get-AzStaticWebApp","Get-AzStaticWebApp","0","3000","The type of property 'SkuLocation' of type 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.Api20201201.IStaticSiteArmResource' has changed from 'System.String[]' to 'System.Collections.Generic.List`1[System.String]'.","Change the type of property 'SkuLocation' back to 'System.String[]'."
"Az.Websites","Get-AzStaticWebApp","Get-AzStaticWebApp","0","3000","The type of property 'CustomDomain' of type 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.Api20201201.IStaticSiteArmResource' has changed from 'System.String[]' to 'System.Collections.Generic.List`1[System.String]'.","Change the type of property 'CustomDomain' back to 'System.String[]'."
"Az.Websites","Get-AzStaticWebAppBuild","Get-AzStaticWebAppBuild","0","3000","The type of property 'UserProvidedFunctionApp' of type 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.Api20201201.IStaticSiteBuildArmResource' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.IStaticSiteUserProvidedFunctionApp' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.IStaticSiteUserProvidedFunctionApp]'.","Change the type of property 'UserProvidedFunctionApp' back to 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.IStaticSiteUserProvidedFunctionApp'."
"Az.Websites","Get-AzStaticWebAppBuild","Get-AzStaticWebAppBuild","0","3000","The type of property 'Status' of type 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.Api20201201.IStaticSiteBuildArmResource' has changed from 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Websites.Support.BuildStatus]' to 'System.String'.","Change the type of property 'Status' back to 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Websites.Support.BuildStatus]'."
"Az.Websites","Get-AzStaticWebAppBuildFunction","Get-AzStaticWebAppBuildFunction","0","3000","The type of property 'TriggerType' of type 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.Api20201201.IStaticSiteFunctionOverviewArmResource' has changed from 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Websites.Support.TriggerTypes]' to 'System.String'.","Change the type of property 'TriggerType' back to 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Websites.Support.TriggerTypes]'."
"Az.Websites","Get-AzStaticWebAppConfiguredRole","Get-AzStaticWebAppConfiguredRole","0","3000","The type of property 'Property' of type 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.Api20201201.IStringList' has changed from 'System.String[]' to 'System.Collections.Generic.List`1[System.String]'.","Change the type of property 'Property' back to 'System.String[]'."
"Az.Websites","Get-AzStaticWebAppCustomDomain","Get-AzStaticWebAppCustomDomain","0","3000","The type of property 'Status' of type 'Microsoft.Azure.PowerShell.Cmdlets.Websites.Models.Api20201201.IStaticSiteCustomDomainOverviewArmResource' has changed from 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Websites.Support.CustomDomainStatus]' to 'System.String'.","Change the type of property 'Status' back to 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Websites.Support.CustomDomainStatus]'."
