"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.Nginx","Get-AzNginxCertificate","Get-AzNginxCertificate","0","3000","The type of property 'SystemDataCreatedByType' of type 'Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.Api202401Preview.INginxCertificate' has changed from 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Nginx.Support.CreatedByType]' to 'System.String'.","Change the type of property 'SystemDataCreatedByType' back to 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Nginx.Support.CreatedByType]'."
"Az.Nginx","Get-AzNginxCertificate","Get-AzNginxCertificate","0","3000","The type of property 'SystemDataLastModifiedByType' of type 'Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.Api202401Preview.INginxCertificate' has changed from 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Nginx.Support.CreatedByType]' to 'System.String'.","Change the type of property 'SystemDataLastModifiedByType' back to 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Nginx.Support.CreatedByType]'."
"Az.Nginx","Get-AzNginxCertificate","Get-AzNginxCertificate","0","3000","The type of property 'ProvisioningState' of type 'Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.Api202401Preview.INginxCertificate' has changed from 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Nginx.Support.ProvisioningState]' to 'System.String'.","Change the type of property 'ProvisioningState' back to 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Nginx.Support.ProvisioningState]'."
"Az.Nginx","Get-AzNginxConfiguration","Get-AzNginxConfiguration","0","3000","The type of property 'File' of type 'Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.Api202401Preview.INginxConfiguration' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.INginxConfigurationFile' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.INginxConfigurationFile]'.","Change the type of property 'File' back to 'Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.INginxConfigurationFile'."
"Az.Nginx","Get-AzNginxConfiguration","Get-AzNginxConfiguration","0","3000","The type of property 'ProtectedFile' of type 'Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.Api202401Preview.INginxConfiguration' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.INginxConfigurationFile' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.INginxConfigurationFile]'.","Change the type of property 'ProtectedFile' back to 'Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.INginxConfigurationFile'."
"Az.Nginx","Get-AzNginxConfiguration","Get-AzNginxConfiguration","0","3000","The type of property 'SystemDataCreatedByType' of type 'Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.Api202401Preview.INginxConfiguration' has changed from 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Nginx.Support.CreatedByType]' to 'System.String'.","Change the type of property 'SystemDataCreatedByType' back to 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Nginx.Support.CreatedByType]'."
"Az.Nginx","Get-AzNginxConfiguration","Get-AzNginxConfiguration","0","3000","The type of property 'SystemDataLastModifiedByType' of type 'Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.Api202401Preview.INginxConfiguration' has changed from 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Nginx.Support.CreatedByType]' to 'System.String'.","Change the type of property 'SystemDataLastModifiedByType' back to 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Nginx.Support.CreatedByType]'."
"Az.Nginx","Get-AzNginxConfiguration","Get-AzNginxConfiguration","0","3000","The type of property 'ProvisioningState' of type 'Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.Api202401Preview.INginxConfiguration' has changed from 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Nginx.Support.ProvisioningState]' to 'System.String'.","Change the type of property 'ProvisioningState' back to 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.Nginx.Support.ProvisioningState]'."
"Az.Nginx","Get-AzNginxConfiguration","Get-AzNginxConfiguration","0","3000","The type of property 'PackageProtectedFile' of type 'Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.Api202401Preview.INginxConfiguration' has changed from 'System.String[]' to 'System.Collections.Generic.List`1[System.String]'.","Change the type of property 'PackageProtectedFile' back to 'System.String[]'."
"Az.Nginx","Get-AzNginxDeployment","Get-AzNginxDeployment","0","3000","The type of property 'PrivateIPAddress' of type 'Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.Api202401Preview.INginxFrontendIPConfiguration' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.INginxPrivateIPAddress' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.INginxPrivateIPAddress]'.","Change the type of property 'PrivateIPAddress' back to 'Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.INginxPrivateIPAddress'."
"Az.Nginx","Get-AzNginxDeployment","Get-AzNginxDeployment","0","3000","The type of property 'PublicIPAddress' of type 'Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.Api202401Preview.INginxFrontendIPConfiguration' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.INginxPublicIPAddress' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.INginxPublicIPAddress]'.","Change the type of property 'PublicIPAddress' back to 'Microsoft.Azure.PowerShell.Cmdlets.Nginx.Models.INginxPublicIPAddress'."
