"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Microsoft.Azure.PowerShell.Cmdlets.Sql.dll","Microsoft.Azure.Commands.Sql.VirtualNetworkRule.Cmdlet.NewAzureSqlServerVirtualNetworkRule","New-AzSqlServerVirtualNetworkRule","2","8200","New-AzSqlServerVirtualNetworkRule changes the confirm impact.  Please ensure that the change in ConfirmImpact is justified","Verify that ConfirmImpact is changed appropriately by the cmdlet. It is very rare for a cmdlet to change the ConfirmImpact."
"Microsoft.Azure.PowerShell.Cmdlets.Sql.dll","Microsoft.Azure.Commands.Sql.ServerKeyVaultKey.Cmdlet.AddAzureSqlServerKeyVaultKey","Add-AzSqlServerKeyVaultKey","2","8200","Add-AzSqlServerKeyVaultKey changes the confirm impact.  Please ensure that the change in ConfirmImpact is justified","Verify that ConfirmImpact is changed appropriately by the cmdlet. It is very rare for a cmdlet to change the ConfirmImpact."
"Microsoft.Azure.PowerShell.Cmdlets.Sql.dll","Microsoft.Azure.Commands.Sql.ServerKeyVaultKey.Cmdlet.GetAzureSqlServerKeyVaultKey","Get-AzSqlServerKeyVaultKey","2","8200","Get-AzSqlServerKeyVaultKey changes the confirm impact.  Please ensure that the change in ConfirmImpact is justified","Verify that ConfirmImpact is changed appropriately by the cmdlet. It is very rare for a cmdlet to change the ConfirmImpact."
"Microsoft.Azure.PowerShell.Cmdlets.Sql.dll","Microsoft.Azure.Commands.Sql.ServerKeyVaultKey.Cmdlet.GetAzureSqlServerKeyVaultKey","Get-AzSqlServerKeyVaultKey","1","8600","Cmdlet 'Get-AzSqlServerKeyVaultKey' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"Microsoft.Azure.PowerShell.Cmdlets.Sql.dll","Microsoft.Azure.Commands.Sql.ServerKeyVaultKey.Cmdlet.RemoveAzureSqlServerKeyVaultKey","Remove-AzSqlServerKeyVaultKey","1","8600","Cmdlet 'Remove-AzSqlServerKeyVaultKey' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"Microsoft.Azure.PowerShell.Cmdlets.Sql.dll","Microsoft.Azure.Commands.Sql.TransparentDataEncryption.Cmdlet.GetAzureSqlDatabaseTransparentDataEncryption","Get-AzSqlDatabaseTransparentDataEncryption","2","8200","Get-AzSqlDatabaseTransparentDataEncryption changes the confirm impact.  Please ensure that the change in ConfirmImpact is justified","Verify that ConfirmImpact is changed appropriately by the cmdlet. It is very rare for a cmdlet to change the ConfirmImpact."
"Microsoft.Azure.PowerShell.Cmdlets.Sql.dll","Microsoft.Azure.Commands.Sql.TransparentDataEncryption.Cmdlet.GetAzureSqlDatabaseTransparentDataEncryption","Get-AzSqlDatabaseTransparentDataEncryption","1","8600","Cmdlet 'Get-AzSqlDatabaseTransparentDataEncryption' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"Microsoft.Azure.PowerShell.Cmdlets.Sql.dll","Microsoft.Azure.Commands.Sql.TransparentDataEncryption.Cmdlet.GetAzureSqlDatabaseTransparentDataEncryptionActivity","Get-AzSqlDatabaseTransparentDataEncryptionActivity","2","8200","Get-AzSqlDatabaseTransparentDataEncryptionActivity changes the confirm impact.  Please ensure that the change in ConfirmImpact is justified","Verify that ConfirmImpact is changed appropriately by the cmdlet. It is very rare for a cmdlet to change the ConfirmImpact."
"Microsoft.Azure.PowerShell.Cmdlets.Sql.dll","Microsoft.Azure.Commands.Sql.TransparentDataEncryption.Cmdlet.GetAzureSqlDatabaseTransparentDataEncryptionActivity","Get-AzSqlDatabaseTransparentDataEncryptionActivity","1","8600","Cmdlet 'Get-AzSqlDatabaseTransparentDataEncryptionActivity' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"Microsoft.Azure.PowerShell.Cmdlets.Sql.dll","Microsoft.Azure.Commands.Sql.TransparentDataEncryption.Cmdlet.SetAzureSqlDatabaseTransparentDataEncryption","Set-AzSqlDatabaseTransparentDataEncryption","2","8200","Set-AzSqlDatabaseTransparentDataEncryption changes the confirm impact.  Please ensure that the change in ConfirmImpact is justified","Verify that ConfirmImpact is changed appropriately by the cmdlet. It is very rare for a cmdlet to change the ConfirmImpact."
"Microsoft.Azure.PowerShell.Cmdlets.Sql.dll","Microsoft.Azure.Commands.Sql.TransparentDataEncryption.Cmdlet.SetAzureSqlDatabaseTransparentDataEncryption","Set-AzSqlDatabaseTransparentDataEncryption","1","8600","Cmdlet 'Set-AzSqlDatabaseTransparentDataEncryption' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
