"AssemblyFileName","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Microsoft.Azure.PowerShell.Cmdlets.Peering.dll","Microsoft.Azure.PowerShell.Cmdlets.Peering.Exchange.NewAzureExchangePeeringConnectionCommand","New-AzPeeringExchangeConnectionObject","1","8100","New-AzPeeringExchangeConnectionObject Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Microsoft.Azure.PowerShell.Cmdlets.Peering.dll","Microsoft.Azure.PowerShell.Cmdlets.Peering.Exchange.SetAzureExchangePeeringConnectionCommand","Set-AzPeeringExchangeConnectionObject","1","8100","Set-AzPeeringExchangeConnectionObject Does not support ShouldProcess but the cmdlet verb Set indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Microsoft.Azure.PowerShell.Cmdlets.Peering.dll","Microsoft.Azure.PowerShell.Cmdlets.Peering.Direct.NewAzureDirectPeeringConnectionCommand","New-AzPeeringDirectConnectionObject","1","8100","New-AzPeeringDirectConnectionObject Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Microsoft.Azure.PowerShell.Cmdlets.Peering.dll","Microsoft.Azure.PowerShell.Cmdlets.Peering.Direct.SetAzureDirectPeeringConnectionCommand","Set-AzPeeringDirectConnectionObject","1","8100","Set-AzPeeringDirectConnectionObject Does not support ShouldProcess but the cmdlet verb Set indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Microsoft.Azure.PowerShell.Cmdlets.Peering.dll","Microsoft.Azure.PowerShell.Cmdlets.Peering.PeerAsn.NewPeerAsnContactDetailCommand","New-AzPeerAsnContactDetail","1","8100","New-AzPeerAsnContactDetail Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Microsoft.Azure.PowerShell.Cmdlets.Peering.dll","Microsoft.Azure.PowerShell.Cmdlets.Peering.Peering.GetAzurePeeringLocationCommand","Get-AzPeeringLocation","1","8700","Parameter set 'LocationByFacilityId', 'LocationByDirectType' of cmdlet 'Get-AzPeeringLocation' have the same mandatory parameters, and both of them are not default parameter set which may cause confusion.","Merge these parameter sets into one parameter set."
