"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.DocumentDB","Get-AzDocumentDBFirewallRule","Get-AzDocumentDBFirewallRule","2","8010","Get-AzDocumentDBFirewallRule Changes the ConfirmImpact but does not set the SupportsShouldProcess property to true in the cmdlet attribute.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DocumentDB","Get-AzDocumentDBFirewallRule","Get-AzDocumentDBFirewallRule","2","8200","Get-AzDocumentDBFirewallRule changes the confirm impact.  Please ensure that the change in ConfirmImpact is justified","Verify that ConfirmImpact is changed appropriately by the cmdlet. It is very rare for a cmdlet to change the ConfirmImpact."
"Az.DocumentDB","Get-AzDocumentDBMongoCluster","Get-AzDocumentDBMongoCluster","2","8010","Get-AzDocumentDBMongoCluster Changes the ConfirmImpact but does not set the SupportsShouldProcess property to true in the cmdlet attribute.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DocumentDB","Get-AzDocumentDBMongoCluster","Get-AzDocumentDBMongoCluster","2","8200","Get-AzDocumentDBMongoCluster changes the confirm impact.  Please ensure that the change in ConfirmImpact is justified","Verify that ConfirmImpact is changed appropriately by the cmdlet. It is very rare for a cmdlet to change the ConfirmImpact."
"Az.DocumentDB","Get-AzDocumentDBMongoClusterIdentity","Get-AzDocumentDBMongoClusterIdentity","2","8010","Get-AzDocumentDBMongoClusterIdentity Changes the ConfirmImpact but does not set the SupportsShouldProcess property to true in the cmdlet attribute.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DocumentDB","Get-AzDocumentDBMongoClusterIdentity","Get-AzDocumentDBMongoClusterIdentity","2","8200","Get-AzDocumentDBMongoClusterIdentity changes the confirm impact.  Please ensure that the change in ConfirmImpact is justified","Verify that ConfirmImpact is changed appropriately by the cmdlet. It is very rare for a cmdlet to change the ConfirmImpact."
"Az.DocumentDB","Get-AzDocumentDBReplica","Get-AzDocumentDBReplica","2","8010","Get-AzDocumentDBReplica Changes the ConfirmImpact but does not set the SupportsShouldProcess property to true in the cmdlet attribute.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DocumentDB","Get-AzDocumentDBReplica","Get-AzDocumentDBReplica","2","8200","Get-AzDocumentDBReplica changes the confirm impact.  Please ensure that the change in ConfirmImpact is justified","Verify that ConfirmImpact is changed appropriately by the cmdlet. It is very rare for a cmdlet to change the ConfirmImpact."
"Az.DocumentDB","Get-AzDocumentDBUser","Get-AzDocumentDBUser","2","8010","Get-AzDocumentDBUser Changes the ConfirmImpact but does not set the SupportsShouldProcess property to true in the cmdlet attribute.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DocumentDB","Get-AzDocumentDBUser","Get-AzDocumentDBUser","2","8200","Get-AzDocumentDBUser changes the confirm impact.  Please ensure that the change in ConfirmImpact is justified","Verify that ConfirmImpact is changed appropriately by the cmdlet. It is very rare for a cmdlet to change the ConfirmImpact."
