"Module","Cmdlet","Example","Line","RuleName","ProblemId","Severity","Description","Extent","Remediation"
"Az.EventHub","Get-AzEventHubCluster","1","0","MissingExampleTitle","5043","1","Title of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\Get-AzEventHubCluster.md","Add title for the example. Remove any placeholders."
"Az.EventHub","Get-AzEventHubCluster","1","0","MissingExampleCode","5044","1","Code of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\Get-AzEventHubCluster.md","Add code for the example. Remove any placeholders."
"Az.EventHub","Get-AzEventHubCluster","1","0","MissingExampleOutput","5045","1","Output of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\Get-AzEventHubCluster.md","Add output for the example. Remove any placeholders."
"Az.EventHub","Get-AzEventHubCluster","1","0","MissingExampleDescription","5046","1","Description of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\Get-AzEventHubCluster.md","Add description for the example. Remove any placeholders."
"Az.EventHub","Get-AzEventHubCluster","2","0","MissingExampleTitle","5043","1","Title of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\Get-AzEventHubCluster.md","Add title for the example. Remove any placeholders."
"Az.EventHub","Get-AzEventHubCluster","2","0","MissingExampleCode","5044","1","Code of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\Get-AzEventHubCluster.md","Add code for the example. Remove any placeholders."
"Az.EventHub","Get-AzEventHubCluster","2","0","MissingExampleOutput","5045","1","Output of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\Get-AzEventHubCluster.md","Add output for the example. Remove any placeholders."
"Az.EventHub","Get-AzEventHubCluster","2","0","MissingExampleDescription","5046","1","Description of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\Get-AzEventHubCluster.md","Add description for the example. Remove any placeholders."
"Az.EventHub","Get-AzEventHubSchemaGroup","0","0","MissingSynopsis","5040","1","Synopsis is missing.","D:\a\1\s\src\EventHub\EventHub\help\Get-AzEventHubSchemaGroup.md","Add Synopsis. Remove any placeholders."
"Az.EventHub","Get-AzEventHubSchemaGroup","0","0","MissingDescription","5041","1","Description is missing.","D:\a\1\s\src\EventHub\EventHub\help\Get-AzEventHubSchemaGroup.md","Add Description. Remove any placeholders."
"Az.EventHub","New-AzEventHubIPRuleConfig","1","0","MissingExampleTitle","5043","1","Title of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubIPRuleConfig.md","Add title for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubIPRuleConfig","1","0","MissingExampleCode","5044","1","Code of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubIPRuleConfig.md","Add code for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubIPRuleConfig","1","0","MissingExampleOutput","5045","1","Output of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubIPRuleConfig.md","Add output for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubIPRuleConfig","1","0","MissingExampleDescription","5046","1","Description of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubIPRuleConfig.md","Add description for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubIPRuleConfig","2","0","MissingExampleTitle","5043","1","Title of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubIPRuleConfig.md","Add title for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubIPRuleConfig","2","0","MissingExampleCode","5044","1","Code of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubIPRuleConfig.md","Add code for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubIPRuleConfig","2","0","MissingExampleOutput","5045","1","Output of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubIPRuleConfig.md","Add output for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubIPRuleConfig","2","0","MissingExampleDescription","5046","1","Description of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubIPRuleConfig.md","Add description for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubSchemaGroup","0","0","MissingSynopsis","5040","1","Synopsis is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubSchemaGroup.md","Add Synopsis. Remove any placeholders."
"Az.EventHub","New-AzEventHubSchemaGroup","0","0","MissingDescription","5041","1","Description is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubSchemaGroup.md","Add Description. Remove any placeholders."
"Az.EventHub","New-AzEventHubThrottlingPolicyConfig","1","0","MissingExampleTitle","5043","1","Title of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubThrottlingPolicyConfig.md","Add title for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubThrottlingPolicyConfig","1","0","MissingExampleCode","5044","1","Code of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubThrottlingPolicyConfig.md","Add code for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubThrottlingPolicyConfig","1","0","MissingExampleOutput","5045","1","Output of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubThrottlingPolicyConfig.md","Add output for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubThrottlingPolicyConfig","1","0","MissingExampleDescription","5046","1","Description of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubThrottlingPolicyConfig.md","Add description for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubThrottlingPolicyConfig","2","0","MissingExampleTitle","5043","1","Title of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubThrottlingPolicyConfig.md","Add title for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubThrottlingPolicyConfig","2","0","MissingExampleCode","5044","1","Code of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubThrottlingPolicyConfig.md","Add code for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubThrottlingPolicyConfig","2","0","MissingExampleOutput","5045","1","Output of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubThrottlingPolicyConfig.md","Add output for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubThrottlingPolicyConfig","2","0","MissingExampleDescription","5046","1","Description of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubThrottlingPolicyConfig.md","Add description for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubVirtualNetworkRuleConfig","1","0","MissingExampleTitle","5043","1","Title of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubVirtualNetworkRuleConfig.md","Add title for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubVirtualNetworkRuleConfig","1","0","MissingExampleCode","5044","1","Code of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubVirtualNetworkRuleConfig.md","Add code for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubVirtualNetworkRuleConfig","1","0","MissingExampleOutput","5045","1","Output of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubVirtualNetworkRuleConfig.md","Add output for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubVirtualNetworkRuleConfig","1","0","MissingExampleDescription","5046","1","Description of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubVirtualNetworkRuleConfig.md","Add description for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubVirtualNetworkRuleConfig","2","0","MissingExampleTitle","5043","1","Title of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubVirtualNetworkRuleConfig.md","Add title for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubVirtualNetworkRuleConfig","2","0","MissingExampleCode","5044","1","Code of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubVirtualNetworkRuleConfig.md","Add code for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubVirtualNetworkRuleConfig","2","0","MissingExampleOutput","5045","1","Output of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubVirtualNetworkRuleConfig.md","Add output for the example. Remove any placeholders."
"Az.EventHub","New-AzEventHubVirtualNetworkRuleConfig","2","0","MissingExampleDescription","5046","1","Description of the example is missing.","D:\a\1\s\src\EventHub\EventHub\help\New-AzEventHubVirtualNetworkRuleConfig.md","Add description for the example. Remove any placeholders."
"Az.EventHub","Remove-AzEventHubSchemaGroup","0","0","MissingSynopsis","5040","1","Synopsis is missing.","D:\a\1\s\src\EventHub\EventHub\help\Remove-AzEventHubSchemaGroup.md","Add Synopsis. Remove any placeholders."
"Az.EventHub","Remove-AzEventHubSchemaGroup","0","0","MissingDescription","5041","1","Description is missing.","D:\a\1\s\src\EventHub\EventHub\help\Remove-AzEventHubSchemaGroup.md","Add Description. Remove any placeholders."
"Az.EventHub","Approve-AzEventHubPrivateEndpointConnection","2","1","Invalid_Cmdlet","5000","1","resourceGroup is not a valid command name.","resourceGroup","Check the spell of resourceGroup."
"Az.EventHub","Approve-AzEventHubPrivateEndpointConnection","2","1","Invalid_Cmdlet","5000","1","namespace is not a valid command name.","namespace","Check the spell of namespace."
"Az.EventHub","Get-AzEventHubPrivateEndpointConnection","1","1","Invalid_Cmdlet","5000","1","resourceGroup is not a valid command name.","resourceGroup","Check the spell of resourceGroup."
