"Module","Cmdlet","Example","Line","RuleName","ProblemId","Severity","Description","Extent","Remediation"
"Az.EventGrid","New-AzEventGridBoolEqualsAdvancedFilterObject","1","1","Unassigned_Parameter","5013","1","New-AzEventGridBoolEqualsAdvancedFilterObject -Value must be assigned with a value.","-Value:$true","Assign value for the parameter -Value."
"Az.EventGrid","New-AzEventGridBoolEqualsFilterObject","1","1","Unassigned_Parameter","5013","1","New-AzEventGridBoolEqualsFilterObject -Value must be assigned with a value.","-Value:$true","Assign value for the parameter -Value."
"Az.EventGrid","New-AzEventGridEventSubscriptionFilterObject","1","1","Unassigned_Parameter","5013","1","New-AzEventGridBoolEqualsAdvancedFilterObject -Value must be assigned with a value.","-Value:$true","Assign value for the parameter -Value."
"Az.EventGrid","New-AzEventGridEventSubscriptionFilterObject","1","2","Unassigned_Parameter","5013","1","New-AzEventGridEventSubscriptionFilterObject -EnableAdvancedFilteringOnArray must be assigned with a value.","-EnableAdvancedFilteringOnArray:$true","Assign value for the parameter -EnableAdvancedFilteringOnArray."
"Az.EventGrid","New-AzEventGridEventSubscriptionFilterObject","1","2","Unassigned_Parameter","5013","1","New-AzEventGridEventSubscriptionFilterObject -IsSubjectCaseSensitive must be assigned with a value.","-IsSubjectCaseSensitive:$true","Assign value for the parameter -IsSubjectCaseSensitive."
"Az.EventGrid","New-AzEventGridStaticDeliveryAttributeMappingObject","1","1","Unassigned_Parameter","5013","1","New-AzEventGridStaticDeliveryAttributeMappingObject -IsSecret must be assigned with a value.","-IsSecret:$true","Assign value for the parameter -IsSecret."
"Az.EventGrid","Update-AzEventGridClient","2","3","Mismatched_Parameter_Value_Type","5111","2","Update-AzEventGridClient -InputObject $client is not an expected parameter value type.","-InputObject","Use correct parameter value type. Expected Type is Microsoft.Azure.PowerShell.Cmdlets.EventGrid.Models.IEventGridIdentity. Now the type is Microsoft.Azure.PowerShell.Cmdlets.EventGrid.Models.IClient.(Command)."
"Az.EventGrid","Update-AzEventGridClient","3","3","Mismatched_Parameter_Value_Type","5111","2","Update-AzEventGridClient -NamespaceInputObject $namespace is not an expected parameter value type.","-NamespaceInputObject","Use correct parameter value type. Expected Type is Microsoft.Azure.PowerShell.Cmdlets.EventGrid.Models.IEventGridIdentity. Now the type is Microsoft.Azure.PowerShell.Cmdlets.EventGrid.Models.INamespace.(Command)."
"Az.EventGrid","Update-AzEventGridClientGroup","2","2","Mismatched_Parameter_Value_Type","5111","2","Update-AzEventGridClientGroup -NamespaceInputObject $namespace is not an expected parameter value type.","-NamespaceInputObject","Use correct parameter value type. Expected Type is Microsoft.Azure.PowerShell.Cmdlets.EventGrid.Models.IEventGridIdentity. Now the type is Microsoft.Azure.PowerShell.Cmdlets.EventGrid.Models.INamespace.(Command)."
"Az.EventGrid","Update-AzEventGridClientGroup","3","2","Mismatched_Parameter_Value_Type","5111","2","Update-AzEventGridClientGroup -InputObject $clientgroup is not an expected parameter value type.","-InputObject","Use correct parameter value type. Expected Type is Microsoft.Azure.PowerShell.Cmdlets.EventGrid.Models.IEventGridIdentity. Now the type is Microsoft.Azure.PowerShell.Cmdlets.EventGrid.Models.IClientGroup.(Command)."
