"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Microsoft.Azure.PowerShell.Cmdlets.IotHub.dll","Microsoft.Azure.Commands.Management.IotHub.AddAzureRmIotHubKey","Add-AzIotHubKey","1","8410","Parameter Rights of cmdlet Add-AzIotHubKey does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Microsoft.Azure.PowerShell.Cmdlets.IotHub.dll","Microsoft.Azure.Commands.Management.IotHub.NewAzureRmIotHub","New-AzIotHub","1","8410","Parameter Units of cmdlet New-AzIotHub does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Microsoft.Azure.PowerShell.Cmdlets.IotHub.dll","Microsoft.Azure.Commands.Management.IotHub.NewAzureRmIotHub","New-AzIotHub","1","8410","Parameter Properties of cmdlet New-AzIotHub does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Microsoft.Azure.PowerShell.Cmdlets.IotHub.dll","Microsoft.Azure.Commands.Management.IotHub.NewAzureRmIotHubExportDevices","New-AzIotHubExportDevice","1","8410","Parameter ExcludeKeys of cmdlet New-AzIotHubExportDevice does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Microsoft.Azure.PowerShell.Cmdlets.IotHub.dll","Microsoft.Azure.Commands.Management.IotHub.RemoveAzureRmIotHub","Remove-AzIotHub","1","8600","Cmdlet 'Remove-AzIotHub' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"Microsoft.Azure.PowerShell.Cmdlets.IotHub.dll","Microsoft.Azure.Commands.Management.IotHub.RemoveAzureRmIotHubCertificate","Remove-AzIotHubCertificate","1","8600","Cmdlet 'Remove-AzIotHubCertificate' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"Microsoft.Azure.PowerShell.Cmdlets.IotHub.dll","Microsoft.Azure.Commands.Management.IotHub.SetAzureRmIotHub","Set-AzIotHub","1","8410","Parameter Units of cmdlet Set-AzIotHub does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Microsoft.Azure.PowerShell.Cmdlets.IotHub.dll","Microsoft.Azure.Commands.Management.IotHub.SetAzureRmIotHub","Set-AzIotHub","1","8410","Parameter EnableFileUploadNotifications of cmdlet Set-AzIotHub does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Microsoft.Azure.PowerShell.Cmdlets.IotHub.dll","Microsoft.Azure.Commands.Management.IotHub.SetAzureRmIotHub","Set-AzIotHub","1","8410","Parameter RoutingProperties of cmdlet Set-AzIotHub does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Microsoft.Azure.PowerShell.Cmdlets.IotHub.dll","Microsoft.Azure.Commands.Management.IotHub.SetAzureRmIotHub","Set-AzIotHub","1","8410","Parameter Routes of cmdlet Set-AzIotHub does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Microsoft.Azure.PowerShell.Cmdlets.IotHub.dll","Microsoft.Azure.Commands.Management.IotHub.SetAzureRmIotHubVerifiedCertificate","Set-AzIotHubVerifiedCertificate","1","8420","Parameter set 'ResourceSet' of cmdlet 'Set-AzIotHubVerifiedCertificate' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"Microsoft.Azure.PowerShell.Cmdlets.IotHub.dll","Microsoft.Azure.Commands.Management.IotHub.SetAzIotHubDevice","Set-AzIotHubDevice","1","8700","Parameter set 'InputObjectSetForAuth', 'InputObjectSetForStatus', 'InputObjectSetForEdgeEnabled' of cmdlet 'Set-AzIotHubDevice' have the same mandatory parameters, and both of them are not default parameter set which may cause confusion.","Merge these parameter sets into one parameter set."
"Microsoft.Azure.PowerShell.Cmdlets.IotHub.dll","Microsoft.Azure.Commands.Management.IotHub.SetAzIotHubDevice","Set-AzIotHubDevice","1","8700","Parameter set 'ResourceIdSetForAuth', 'ResourceIdSetForStatus', 'ResourceIdSetForEdgeEnabled' of cmdlet 'Set-AzIotHubDevice' have the same mandatory parameters, and both of them are not default parameter set which may cause confusion.","Merge these parameter sets into one parameter set."
