"Directory","AssemblyName","Severity","ProblemId","Description","Remediation"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Compute","System.Net.Http.Primitives","2","2000","Assembly System.Net.Http.Primitives is not referenced from any cmdlets assembly","Remove assembly System.Net.Http.Primitives from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Compute","System.Spatial","2","2000","Assembly System.Spatial is not referenced from any cmdlets assembly","Remove assembly System.Spatial from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.KeyVault","Microsoft.Azure.Common.NetFramework","2","2000","Assembly Microsoft.Azure.Common.NetFramework is not referenced from any cmdlets assembly","Remove assembly Microsoft.Azure.Common.NetFramework from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.KeyVault","Microsoft.Azure.KeyVault.Core","2","2000","Assembly Microsoft.Azure.KeyVault.Core is not referenced from any cmdlets assembly","Remove assembly Microsoft.Azure.KeyVault.Core from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.KeyVault","Microsoft.Threading.Tasks.Extensions.Desktop","2","2000","Assembly Microsoft.Threading.Tasks.Extensions.Desktop is not referenced from any cmdlets assembly","Remove assembly Microsoft.Threading.Tasks.Extensions.Desktop from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.KeyVault","Microsoft.Threading.Tasks.Extensions","2","2000","Assembly Microsoft.Threading.Tasks.Extensions is not referenced from any cmdlets assembly","Remove assembly Microsoft.Threading.Tasks.Extensions from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.KeyVault","Microsoft.WindowsAzure.Management","2","2000","Assembly Microsoft.WindowsAzure.Management is not referenced from any cmdlets assembly","Remove assembly Microsoft.WindowsAzure.Management from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.KeyVault","System.Net.Http.Extensions","2","2000","Assembly System.Net.Http.Extensions is not referenced from any cmdlets assembly","Remove assembly System.Net.Http.Extensions from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.KeyVault","System.Net.Http.Primitives","2","2000","Assembly System.Net.Http.Primitives is not referenced from any cmdlets assembly","Remove assembly System.Net.Http.Primitives from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Network","AutoMapper.Net4","2","2000","Assembly AutoMapper.Net4 is not referenced from any cmdlets assembly","Remove assembly AutoMapper.Net4 from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Network","Microsoft.Azure.Common.NetFramework","2","2000","Assembly Microsoft.Azure.Common.NetFramework is not referenced from any cmdlets assembly","Remove assembly Microsoft.Azure.Common.NetFramework from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Network","Microsoft.Azure.KeyVault.Core","2","2000","Assembly Microsoft.Azure.KeyVault.Core is not referenced from any cmdlets assembly","Remove assembly Microsoft.Azure.KeyVault.Core from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Network","Microsoft.Threading.Tasks.Extensions.Desktop","2","2000","Assembly Microsoft.Threading.Tasks.Extensions.Desktop is not referenced from any cmdlets assembly","Remove assembly Microsoft.Threading.Tasks.Extensions.Desktop from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Network","Microsoft.Threading.Tasks.Extensions","2","2000","Assembly Microsoft.Threading.Tasks.Extensions is not referenced from any cmdlets assembly","Remove assembly Microsoft.Threading.Tasks.Extensions from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Network","Microsoft.WindowsAzure.Management","2","2000","Assembly Microsoft.WindowsAzure.Management is not referenced from any cmdlets assembly","Remove assembly Microsoft.WindowsAzure.Management from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Network","System.Net.Http.Extensions","2","2000","Assembly System.Net.Http.Extensions is not referenced from any cmdlets assembly","Remove assembly System.Net.Http.Extensions from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Network","System.Net.Http.Primitives","2","2000","Assembly System.Net.Http.Primitives is not referenced from any cmdlets assembly","Remove assembly System.Net.Http.Primitives from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Profile","Microsoft.Azure.KeyVault.Core","2","2000","Assembly Microsoft.Azure.KeyVault.Core is not referenced from any cmdlets assembly","Remove assembly Microsoft.Azure.KeyVault.Core from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Profile","Microsoft.IdentityModel.Clients.ActiveDirectory.WindowsForms","2","2000","Assembly Microsoft.IdentityModel.Clients.ActiveDirectory.WindowsForms is not referenced from any cmdlets assembly","Remove assembly Microsoft.IdentityModel.Clients.ActiveDirectory.WindowsForms from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Profile","Microsoft.Threading.Tasks.Extensions.Desktop","2","2000","Assembly Microsoft.Threading.Tasks.Extensions.Desktop is not referenced from any cmdlets assembly","Remove assembly Microsoft.Threading.Tasks.Extensions.Desktop from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Profile","Microsoft.Threading.Tasks.Extensions","2","2000","Assembly Microsoft.Threading.Tasks.Extensions is not referenced from any cmdlets assembly","Remove assembly Microsoft.Threading.Tasks.Extensions from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Profile","Microsoft.WindowsAzure.Management","2","2000","Assembly Microsoft.WindowsAzure.Management is not referenced from any cmdlets assembly","Remove assembly Microsoft.WindowsAzure.Management from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Profile","System.Net.Http.Extensions","2","2000","Assembly System.Net.Http.Extensions is not referenced from any cmdlets assembly","Remove assembly System.Net.Http.Extensions from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Profile","System.Net.Http.Primitives","2","2000","Assembly System.Net.Http.Primitives is not referenced from any cmdlets assembly","Remove assembly System.Net.Http.Primitives from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Resources","Microsoft.Azure.Common.NetFramework","2","2000","Assembly Microsoft.Azure.Common.NetFramework is not referenced from any cmdlets assembly","Remove assembly Microsoft.Azure.Common.NetFramework from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Resources","Microsoft.Azure.KeyVault.Core","2","2000","Assembly Microsoft.Azure.KeyVault.Core is not referenced from any cmdlets assembly","Remove assembly Microsoft.Azure.KeyVault.Core from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Resources","Microsoft.Threading.Tasks.Extensions.Desktop","2","2000","Assembly Microsoft.Threading.Tasks.Extensions.Desktop is not referenced from any cmdlets assembly","Remove assembly Microsoft.Threading.Tasks.Extensions.Desktop from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Resources","Microsoft.Threading.Tasks.Extensions","2","2000","Assembly Microsoft.Threading.Tasks.Extensions is not referenced from any cmdlets assembly","Remove assembly Microsoft.Threading.Tasks.Extensions from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Resources","Microsoft.WindowsAzure.Management","2","2000","Assembly Microsoft.WindowsAzure.Management is not referenced from any cmdlets assembly","Remove assembly Microsoft.WindowsAzure.Management from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Resources","System.Net.Http.Extensions","2","2000","Assembly System.Net.Http.Extensions is not referenced from any cmdlets assembly","Remove assembly System.Net.Http.Extensions from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Resources","System.Net.Http.Primitives","2","2000","Assembly System.Net.Http.Primitives is not referenced from any cmdlets assembly","Remove assembly System.Net.Http.Primitives from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Storage","Microsoft.Azure.Common.NetFramework","2","2000","Assembly Microsoft.Azure.Common.NetFramework is not referenced from any cmdlets assembly","Remove assembly Microsoft.Azure.Common.NetFramework from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Storage","Microsoft.Data.Edm","2","2000","Assembly Microsoft.Data.Edm is not referenced from any cmdlets assembly","Remove assembly Microsoft.Data.Edm from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Storage","Microsoft.Data.OData","2","2000","Assembly Microsoft.Data.OData is not referenced from any cmdlets assembly","Remove assembly Microsoft.Data.OData from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Storage","Microsoft.Data.Services.Client","2","2000","Assembly Microsoft.Data.Services.Client is not referenced from any cmdlets assembly","Remove assembly Microsoft.Data.Services.Client from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Storage","Microsoft.Threading.Tasks.Extensions.Desktop","2","2000","Assembly Microsoft.Threading.Tasks.Extensions.Desktop is not referenced from any cmdlets assembly","Remove assembly Microsoft.Threading.Tasks.Extensions.Desktop from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Storage","Microsoft.Threading.Tasks.Extensions","2","2000","Assembly Microsoft.Threading.Tasks.Extensions is not referenced from any cmdlets assembly","Remove assembly Microsoft.Threading.Tasks.Extensions from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Storage","Microsoft.WindowsAzure.Management","2","2000","Assembly Microsoft.WindowsAzure.Management is not referenced from any cmdlets assembly","Remove assembly Microsoft.WindowsAzure.Management from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Storage","System.Net.Http.Extensions","2","2000","Assembly System.Net.Http.Extensions is not referenced from any cmdlets assembly","Remove assembly System.Net.Http.Extensions from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Storage","System.Net.Http.Primitives","2","2000","Assembly System.Net.Http.Primitives is not referenced from any cmdlets assembly","Remove assembly System.Net.Http.Primitives from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Storage","System.Spatial","2","2000","Assembly System.Spatial is not referenced from any cmdlets assembly","Remove assembly System.Spatial from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.UsageAggregates","Microsoft.Azure.Common.NetFramework","2","2000","Assembly Microsoft.Azure.Common.NetFramework is not referenced from any cmdlets assembly","Remove assembly Microsoft.Azure.Common.NetFramework from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.UsageAggregates","Microsoft.Azure.KeyVault.Core","2","2000","Assembly Microsoft.Azure.KeyVault.Core is not referenced from any cmdlets assembly","Remove assembly Microsoft.Azure.KeyVault.Core from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.UsageAggregates","Microsoft.Threading.Tasks.Extensions.Desktop","2","2000","Assembly Microsoft.Threading.Tasks.Extensions.Desktop is not referenced from any cmdlets assembly","Remove assembly Microsoft.Threading.Tasks.Extensions.Desktop from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.UsageAggregates","Microsoft.Threading.Tasks.Extensions","2","2000","Assembly Microsoft.Threading.Tasks.Extensions is not referenced from any cmdlets assembly","Remove assembly Microsoft.Threading.Tasks.Extensions from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.UsageAggregates","Microsoft.WindowsAzure.Management","2","2000","Assembly Microsoft.WindowsAzure.Management is not referenced from any cmdlets assembly","Remove assembly Microsoft.WindowsAzure.Management from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.UsageAggregates","System.Net.Http.Extensions","2","2000","Assembly System.Net.Http.Extensions is not referenced from any cmdlets assembly","Remove assembly System.Net.Http.Extensions from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.UsageAggregates","System.Net.Http.Primitives","2","2000","Assembly System.Net.Http.Primitives is not referenced from any cmdlets assembly","Remove assembly System.Net.Http.Primitives from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\Storage\Azure.Storage","Microsoft.Azure.Common.NetFramework","2","2000","Assembly Microsoft.Azure.Common.NetFramework is not referenced from any cmdlets assembly","Remove assembly Microsoft.Azure.Common.NetFramework from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\Storage\Azure.Storage","Microsoft.Data.Edm","2","2000","Assembly Microsoft.Data.Edm is not referenced from any cmdlets assembly","Remove assembly Microsoft.Data.Edm from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\Storage\Azure.Storage","Microsoft.Data.OData","2","2000","Assembly Microsoft.Data.OData is not referenced from any cmdlets assembly","Remove assembly Microsoft.Data.OData from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\Storage\Azure.Storage","Microsoft.Data.Services.Client","2","2000","Assembly Microsoft.Data.Services.Client is not referenced from any cmdlets assembly","Remove assembly Microsoft.Data.Services.Client from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\Storage\Azure.Storage","Microsoft.Rest.ClientRuntime.Azure","2","2000","Assembly Microsoft.Rest.ClientRuntime.Azure is not referenced from any cmdlets assembly","Remove assembly Microsoft.Rest.ClientRuntime.Azure from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\Storage\Azure.Storage","Microsoft.Threading.Tasks.Extensions.Desktop","2","2000","Assembly Microsoft.Threading.Tasks.Extensions.Desktop is not referenced from any cmdlets assembly","Remove assembly Microsoft.Threading.Tasks.Extensions.Desktop from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\Storage\Azure.Storage","Microsoft.Threading.Tasks.Extensions","2","2000","Assembly Microsoft.Threading.Tasks.Extensions is not referenced from any cmdlets assembly","Remove assembly Microsoft.Threading.Tasks.Extensions from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\Storage\Azure.Storage","Microsoft.WindowsAzure.Management","2","2000","Assembly Microsoft.WindowsAzure.Management is not referenced from any cmdlets assembly","Remove assembly Microsoft.WindowsAzure.Management from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\Storage\Azure.Storage","System.Net.Http.Extensions","2","2000","Assembly System.Net.Http.Extensions is not referenced from any cmdlets assembly","Remove assembly System.Net.Http.Extensions from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\Storage\Azure.Storage","System.Net.Http.Primitives","2","2000","Assembly System.Net.Http.Primitives is not referenced from any cmdlets assembly","Remove assembly System.Net.Http.Primitives from the project and regenerate the Wix file"
"C:\td\azure-powershell\src\Stack\Debug\Storage\Azure.Storage","System.Spatial","2","2000","Assembly System.Spatial is not referenced from any cmdlets assembly","Remove assembly System.Spatial from the project and regenerate the Wix file"
