"Directory","AssemblyName","Expected Version","Actual Version","Parent Assembly","Severity","ProblemId","Description","Remediation"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Compute","Microsoft.Data.Services.Client","5.6.4.0","5.8.1.0","Microsoft.WindowsAzure.Storage","1","1010","Assembly Microsoft.Data.Services.Client version 5.6.4.0 referenced from Microsoft.WindowsAzure.Storage.dll does not match assembly version on disk: 5.8.1.0","Update any references to version 5.6.4.0 of assembly Microsoft.Data.Services.Client"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Compute","Microsoft.Data.OData","5.6.4.0","5.8.1.0","Microsoft.WindowsAzure.Storage","1","1010","Assembly Microsoft.Data.OData version 5.6.4.0 referenced from Microsoft.WindowsAzure.Storage.dll does not match assembly version on disk: 5.8.1.0","Update any references to version 5.6.4.0 of assembly Microsoft.Data.OData"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Compute","Microsoft.Data.Edm","5.6.4.0","5.8.1.0","Microsoft.WindowsAzure.Storage","1","1010","Assembly Microsoft.Data.Edm version 5.6.4.0 referenced from Microsoft.WindowsAzure.Storage.dll does not match assembly version on disk: 5.8.1.0","Update any references to version 5.6.4.0 of assembly Microsoft.Data.Edm"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Storage","Microsoft.Data.Services.Client","5.6.4.0","5.8.1.0","Microsoft.WindowsAzure.Storage","1","1010","Assembly Microsoft.Data.Services.Client version 5.6.4.0 referenced from Microsoft.WindowsAzure.Storage.dll does not match assembly version on disk: 5.8.1.0","Update any references to version 5.6.4.0 of assembly Microsoft.Data.Services.Client"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Storage","Microsoft.Data.OData","5.6.4.0","5.8.1.0","Microsoft.WindowsAzure.Storage","1","1010","Assembly Microsoft.Data.OData version 5.6.4.0 referenced from Microsoft.WindowsAzure.Storage.dll does not match assembly version on disk: 5.8.1.0","Update any references to version 5.6.4.0 of assembly Microsoft.Data.OData"
"C:\td\azure-powershell\src\Stack\Debug\ResourceManager\AzureResourceManager\AzureRM.Storage","Microsoft.Data.Edm","5.6.4.0","5.8.1.0","Microsoft.WindowsAzure.Storage","1","1010","Assembly Microsoft.Data.Edm version 5.6.4.0 referenced from Microsoft.WindowsAzure.Storage.dll does not match assembly version on disk: 5.8.1.0","Update any references to version 5.6.4.0 of assembly Microsoft.Data.Edm"
"C:\td\azure-powershell\src\Stack\Debug\Storage\Azure.Storage","Microsoft.Data.Services.Client","5.6.4.0","5.8.1.0","Microsoft.WindowsAzure.Storage","1","1010","Assembly Microsoft.Data.Services.Client version 5.6.4.0 referenced from Microsoft.WindowsAzure.Storage.dll does not match assembly version on disk: 5.8.1.0","Update any references to version 5.6.4.0 of assembly Microsoft.Data.Services.Client"
"C:\td\azure-powershell\src\Stack\Debug\Storage\Azure.Storage","Microsoft.Data.OData","5.6.4.0","5.8.1.0","Microsoft.WindowsAzure.Storage","1","1010","Assembly Microsoft.Data.OData version 5.6.4.0 referenced from Microsoft.WindowsAzure.Storage.dll does not match assembly version on disk: 5.8.1.0","Update any references to version 5.6.4.0 of assembly Microsoft.Data.OData"
"C:\td\azure-powershell\src\Stack\Debug\Storage\Azure.Storage","Microsoft.Data.Edm","5.6.4.0","5.8.1.0","Microsoft.WindowsAzure.Storage","1","1010","Assembly Microsoft.Data.Edm version 5.6.4.0 referenced from Microsoft.WindowsAzure.Storage.dll does not match assembly version on disk: 5.8.1.0","Update any references to version 5.6.4.0 of assembly Microsoft.Data.Edm"
