"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.ConnectedMachine","Get-AzConnectedMachine","Get-AzConnectedMachine","0","3000","The type of property 'DetectedProperty' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IMachine' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IDetectedProperties' to 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IMachinePropertiesDetectedProperties'.","Change the type of property 'DetectedProperty' back to 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IDetectedProperties'."
"Az.ConnectedMachine","Get-AzConnectedMachine","Get-AzConnectedMachine","0","3000","The type of property 'AgentUpgradeLastAttemptTimestamp' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IMachine' has changed from 'System.String' to 'System.Nullable`1[System.DateTime]'.","Change the type of property 'AgentUpgradeLastAttemptTimestamp' back to 'System.String'."
"Az.ConnectedMachine","Get-AzConnectedMachineRunCommand","Get-AzConnectedMachineRunCommand","0","3000","The type of property 'RunAsPassword' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IMachineRunCommand' has changed from 'System.String' to 'System.Security.SecureString'.","Change the type of property 'RunAsPassword' back to 'System.String'."
"Az.ConnectedMachine","Get-AzConnectedNetworkSecurityPerimeterConfiguration","Get-AzConnectedNetworkSecurityPerimeterConfiguration","0","3010","The property 'Id' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.INetworkSecurityPerimeterConfiguration' has been removed.","Add the property 'Id' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.INetworkSecurityPerimeterConfiguration'."
"Az.ConnectedMachine","Get-AzConnectedNetworkSecurityPerimeterConfiguration","Get-AzConnectedNetworkSecurityPerimeterConfiguration","0","3010","The property 'Name' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.INetworkSecurityPerimeterConfiguration' has been removed.","Add the property 'Name' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.INetworkSecurityPerimeterConfiguration'."
"Az.ConnectedMachine","Get-AzConnectedNetworkSecurityPerimeterConfiguration","Get-AzConnectedNetworkSecurityPerimeterConfiguration","0","3010","The property 'Type' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.INetworkSecurityPerimeterConfiguration' has been removed.","Add the property 'Type' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.INetworkSecurityPerimeterConfiguration'."
"Az.ConnectedMachine","Get-AzConnectedPrivateLinkScope","Get-AzConnectedPrivateLinkScope","0","3010","The property 'SystemDataCreatedAt' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IHybridComputePrivateLinkScope' has been removed.","Add the property 'SystemDataCreatedAt' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IHybridComputePrivateLinkScope'."
"Az.ConnectedMachine","Get-AzConnectedPrivateLinkScope","Get-AzConnectedPrivateLinkScope","0","3010","The property 'SystemDataLastModifiedAt' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IHybridComputePrivateLinkScope' has been removed.","Add the property 'SystemDataLastModifiedAt' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IHybridComputePrivateLinkScope'."
"Az.ConnectedMachine","Get-AzConnectedPrivateLinkScope","Get-AzConnectedPrivateLinkScope","0","3010","The property 'SystemDataCreatedBy' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IHybridComputePrivateLinkScope' has been removed.","Add the property 'SystemDataCreatedBy' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IHybridComputePrivateLinkScope'."
"Az.ConnectedMachine","Get-AzConnectedPrivateLinkScope","Get-AzConnectedPrivateLinkScope","0","3010","The property 'SystemDataCreatedByType' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IHybridComputePrivateLinkScope' has been removed.","Add the property 'SystemDataCreatedByType' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IHybridComputePrivateLinkScope'."
"Az.ConnectedMachine","Get-AzConnectedPrivateLinkScope","Get-AzConnectedPrivateLinkScope","0","3010","The property 'SystemDataLastModifiedBy' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IHybridComputePrivateLinkScope' has been removed.","Add the property 'SystemDataLastModifiedBy' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IHybridComputePrivateLinkScope'."
"Az.ConnectedMachine","Get-AzConnectedPrivateLinkScope","Get-AzConnectedPrivateLinkScope","0","3010","The property 'SystemDataLastModifiedByType' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IHybridComputePrivateLinkScope' has been removed.","Add the property 'SystemDataLastModifiedByType' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IHybridComputePrivateLinkScope'."
"Az.ConnectedMachine","Install-AzConnectedMachinePatch","Install-AzConnectedMachinePatch","0","3010","The property 'OSType' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity' has been removed.","Add the property 'OSType' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity'."
"Az.ConnectedMachine","Install-AzConnectedMachinePatch","Install-AzConnectedMachinePatch","0","3010","The property 'MetadataName' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity' has been removed.","Add the property 'MetadataName' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity'."
"Az.ConnectedMachine","Invoke-AzConnectedAssessMachinePatch","Invoke-AzConnectedAssessMachinePatch","0","3010","The property 'OSType' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity' has been removed.","Add the property 'OSType' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity'."
"Az.ConnectedMachine","Invoke-AzConnectedAssessMachinePatch","Invoke-AzConnectedAssessMachinePatch","0","3010","The property 'MetadataName' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity' has been removed.","Add the property 'MetadataName' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity'."
"Az.ConnectedMachine","Invoke-AzConnectedReconcileNetworkSecurityPerimeterConfiguration","Invoke-AzConnectedReconcileNetworkSecurityPerimeterConfiguration","0","3010","The property 'OSType' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity' has been removed.","Add the property 'OSType' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity'."
"Az.ConnectedMachine","Invoke-AzConnectedReconcileNetworkSecurityPerimeterConfiguration","Invoke-AzConnectedReconcileNetworkSecurityPerimeterConfiguration","0","3010","The property 'MetadataName' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity' has been removed.","Add the property 'MetadataName' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity'."
"Az.ConnectedMachine","New-AzConnectedLicense","New-AzConnectedLicense","0","3010","The property 'OSType' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity' has been removed.","Add the property 'OSType' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity'."
"Az.ConnectedMachine","New-AzConnectedLicense","New-AzConnectedLicense","0","3010","The property 'MetadataName' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity' has been removed.","Add the property 'MetadataName' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity'."
"Az.ConnectedMachine","New-AzConnectedLicenseProfile","New-AzConnectedLicenseProfile","0","3010","The property 'OSType' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity' has been removed.","Add the property 'OSType' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity'."
"Az.ConnectedMachine","New-AzConnectedLicenseProfile","New-AzConnectedLicenseProfile","0","3010","The property 'MetadataName' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity' has been removed.","Add the property 'MetadataName' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity'."
"Az.ConnectedMachine","New-AzConnectedMachineExtension","New-AzConnectedMachineExtension","0","3010","The property 'OSType' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity' has been removed.","Add the property 'OSType' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity'."
"Az.ConnectedMachine","New-AzConnectedMachineExtension","New-AzConnectedMachineExtension","0","3010","The property 'MetadataName' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity' has been removed.","Add the property 'MetadataName' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity'."
"Az.ConnectedMachine","New-AzConnectedMachineRunCommand","New-AzConnectedMachineRunCommand","0","3000","The type of property 'RunAsPassword' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IMachineRunCommand' has changed from 'System.String' to 'System.Security.SecureString'.","Change the type of property 'RunAsPassword' back to 'System.String'."
"Az.ConnectedMachine","New-AzConnectedMachineRunCommand","New-AzConnectedMachineRunCommand","0","3010","The property 'OSType' of type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity' has been removed.","Add the property 'OSType' back to type 'Microsoft.Azure.PowerShell.Cmdlets.ConnectedMachine.Models.IConnectedMachineIdentity'."
