"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.Maintenance","Microsoft.Azure.Commands.Maintenance.ApproveAzureRmScheduledEvent","Approve-AzScheduledEvent","0","1020","The cmdlet 'Approve-AzScheduledEvent' no longer has output type 'Microsoft.Azure.Management.Maintenance.Models.MaintenanceError'.","Make cmdlet 'Approve-AzScheduledEvent' return type 'Microsoft.Azure.Management.Maintenance.Models.MaintenanceError'."
"Az.Maintenance","Microsoft.Azure.Commands.Maintenance.ApproveAzureRmScheduledEventList","Approve-AzScheduledEventList","0","1020","The cmdlet 'Approve-AzScheduledEventList' no longer has output type 'Microsoft.Azure.Commands.Maintenance.Models.PSScheduledEventsApproveResponse'.","Make cmdlet 'Approve-AzScheduledEventList' return type 'Microsoft.Azure.Commands.Maintenance.Models.PSScheduledEventsApproveResponse'."
