"Module","Cmdlet","Example","Line","RuleName","ProblemId","Severity","Description","Extent","Remediation"
"Az.Search","Get-AzSearchAdminKeyPair","1","1","Invalid_Cmdlet","5000","1","Get-AzSearchAdminKeyPair is not a valid command name.","Get-AzSearchAdminKeyPair -ResourceGroupName felixwa-01 -ServiceName felixwa-basic-search","Check the spell of Get-AzSearchAdminKeyPair."
"Az.Search","Get-AzSearchPrivateEndpointConnection","1","1","Invalid_Cmdlet","5000","1","Get-AzSearchPrivateEndpointConnection is not a valid command name.","Get-AzSearchPrivateEndpointConnection -ResourceGroupName arjagann -ServiceName arjagann-test-cuseuap","Check the spell of Get-AzSearchPrivateEndpointConnection."
"Az.Search","Get-AzSearchPrivateEndpointConnection","2","1","Invalid_Cmdlet","5000","1","Get-AzSearchPrivateEndpointConnection is not a valid command name.","Get-AzSearchPrivateEndpointConnection -ResourceGroupName arjagann -ServiceName arjagann-test-cuseuap -Name arjagann-test-cuseuap-pe.4c74dd7c-7016-42ac-827a-8d5d1378f266","Check the spell of Get-AzSearchPrivateEndpointConnection."
"Az.Search","Get-AzSearchPrivateLinkResource","1","1","Invalid_Cmdlet","5000","1","Get-AzSearchPrivateLinkResource is not a valid command name.","Get-AzSearchPrivateLinkResource -ResourceGroupName arjagann -Name arjagann-test-cuseuap","Check the spell of Get-AzSearchPrivateLinkResource."
"Az.Search","Get-AzSearchQueryKey","1","1","Invalid_Cmdlet","5000","1","Get-AzSearchQueryKey is not a valid command name.","Get-AzSearchQueryKey -ResourceGroupName 'TestAzureSearchPsGroup' -ServiceName 'pstestazuresearch01'","Check the spell of Get-AzSearchQueryKey."
"Az.Search","Get-AzSearchService","1","1","Invalid_Cmdlet","5000","1","Get-AzSearchService is not a valid command name.","Get-AzSearchService -ResourceGroupName felixwa-01","Check the spell of Get-AzSearchService."
"Az.Search","Get-AzSearchSharedPrivateLinkResource","1","1","Invalid_Cmdlet","5000","1","Get-AzSearchSharedPrivateLinkResource is not a valid command name.","Get-AzSearchSharedPrivateLinkResource -ResourceGroupName arjagann -ServiceName arjagann-test-cuseuap","Check the spell of Get-AzSearchSharedPrivateLinkResource."
"Az.Search","Get-AzSearchSharedPrivateLinkResource","2","1","Invalid_Cmdlet","5000","1","Get-AzSearchSharedPrivateLinkResource is not a valid command name.","Get-AzSearchSharedPrivateLinkResource -ResourceGroupName arjagann -ServiceName arjagann-test-cuseuap -Name table-pe","Check the spell of Get-AzSearchSharedPrivateLinkResource."
"Az.Search","New-AzSearchAdminKey","1","1","Invalid_Cmdlet","5000","1","New-AzSearchAdminKey is not a valid command name.","New-AzSearchAdminKey -ResourceGroupName 'TestAzureSearchPsGroup' -ServiceName 'pstestazuresearch01' -KeyKind Primary","Check the spell of New-AzSearchAdminKey."
"Az.Search","New-AzSearchQueryKey","1","1","Invalid_Cmdlet","5000","1","New-AzSearchQueryKey is not a valid command name.","New-AzSearchQueryKey -ResourceGroupName 'TestAzureSearchPsGroup' -ServiceName 'pstestazuresearch01' -Name 'NewQueryKey1'","Check the spell of New-AzSearchQueryKey."
"Az.Search","New-AzSearchService","1","1","Invalid_Cmdlet","5000","1","New-AzSearchService is not a valid command name.","New-AzSearchService -ResourceGroupName 'TestAzureSearchPsGroup' -Name 'pstestazuresearch01' -Sku 'Standard' -Location 'West US' -PartitionCount 1 -ReplicaCount 1 -HostingMode Default","Check the spell of New-AzSearchService."
"Az.Search","New-AzSearchSharedPrivateLinkResource","1","1","Invalid_Cmdlet","5000","1","New-AzSearchSharedPrivateLinkResource is not a valid command name.","New-AzSearchSharedPrivateLinkResource -ResourceGroupName arjagann -ServiceName arjagann-test-cuseuap -Name blob-pe -PrivateLinkResourceId /subscriptions/a4337210-c6b0-4de4-907a-688f1c120d9a/resourcegroups/PETesting/providers/Microsoft.Storage/storageAccounts/petesting -GroupId blob -RequestMessage 'Please approve'","Check the spell of New-AzSearchSharedPrivateLinkResource."
"Az.Search","Remove-AzSearchPrivateEndpointConnection","1","1","Invalid_Cmdlet","5000","1","Remove-AzSearchPrivateEndpointConnection is not a valid command name.","Remove-AzSearchPrivateEndpointConnection -ResourceGroupName arjagann -ServiceName arjagann-test-cuseuap -Name arjagann-test-cuseuap-pe.4c74dd7c-7016-42ac-827a-8d5d1378f266","Check the spell of Remove-AzSearchPrivateEndpointConnection."
"Az.Search","Remove-AzSearchService","1","1","Invalid_Cmdlet","5000","1","Remove-AzSearchService is not a valid command name.","Remove-AzSearchService -ResourceGroupName 'TestAzureSearchPsGroup' -Name 'pstestazuresearch01'","Check the spell of Remove-AzSearchService."
"Az.Search","Remove-AzSearchSharedPrivateLinkResource","1","1","Invalid_Cmdlet","5000","1","Remove-AzSearchSharedPrivateLinkResource is not a valid command name.","Remove-AzSearchSharedPrivateLinkResource -ResourceGroupName arjagann -ServiceName arjagann-test-cuseuap -Name blob-pe","Check the spell of Remove-AzSearchSharedPrivateLinkResource."
"Az.Search","Set-AzSearchPrivateEndpointConnection","1","1","Invalid_Cmdlet","5000","1","Set-AzSearchPrivateEndpointConnection is not a valid command name.","Set-AzSearchPrivateEndpointConnection -ResourceGroupName arjagann -ServiceName arjagann-test-cuseuap -Name arjagann-test-cuseuap-pe.4c74dd7c-7016-42ac-827a-8d5d1378f266 -Status Rejected  -Description 'Rejected'","Check the spell of Set-AzSearchPrivateEndpointConnection."
"Az.Search","Set-AzSearchService","1","1","Invalid_Cmdlet","5000","1","Set-AzSearchService is not a valid command name.","Set-AzSearchService -ResourceGroupName 'TestAzureSearchPsGroup' -Name 'pstestazuresearch01' -PartitionCount 2 -ReplicaCount 2","Check the spell of Set-AzSearchService."
"Az.Search","Set-AzSearchSharedPrivateLinkResource","1","1","Invalid_Cmdlet","5000","1","Set-AzSearchSharedPrivateLinkResource is not a valid command name.","Set-AzSearchSharedPrivateLinkResource -ResourceGroupName arjagann -ServiceName arjagann-test-cuseuap -Name blob-pe -RequestMessage 'Please kindly approve'","Check the spell of Set-AzSearchSharedPrivateLinkResource."
