"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.SqlVirtualMachine","Microsoft.Azure.Commands.SqlVirtualMachine.SqlVirtualMachine.Cmdlet.GetAzureAvailabilityGroupListener","Get-AzAvailabilityGroupListener","0","1020","The cmdlet 'Get-AzAvailabilityGroupListener' no longer has output type 'Microsoft.Azure.Commands.SqlVirtualMachine.SqlVirtualMachine.Model.AzureAvailabilityGroupListenerModel'.","Make cmdlet 'Get-AzAvailabilityGroupListener' return type 'Microsoft.Azure.Commands.SqlVirtualMachine.SqlVirtualMachine.Model.AzureAvailabilityGroupListenerModel'."
"Az.SqlVirtualMachine","Microsoft.Azure.Commands.SqlVirtualMachine.SqlVirtualMachine.Cmdlet.GetAzureAvailabilityGroupListener","Get-AzAvailabilityGroupListener","0","1060","The parameter set 'Name' for cmdlet 'Get-AzAvailabilityGroupListener' is no longer the default parameter set.","Change the default parameter for cmdlet 'Get-AzAvailabilityGroupListener' back to 'Name'."
"Az.SqlVirtualMachine","Microsoft.Azure.Commands.SqlVirtualMachine.SqlVirtualMachine.Cmdlet.GetAzureAvailabilityGroupListener","Get-AzAvailabilityGroupListener","0","2000","The cmdlet 'Get-AzAvailabilityGroupListener' no longer supports the parameter 'ResourceId' and no alias was found for the original parameter name.","Add the parameter 'ResourceId' back to the cmdlet 'Get-AzAvailabilityGroupListener', or add an alias to the original parameter name."
"Az.SqlVirtualMachine","Microsoft.Azure.Commands.SqlVirtualMachine.SqlVirtualMachine.Cmdlet.GetAzureAvailabilityGroupListener","Get-AzAvailabilityGroupListener","0","2000","The cmdlet 'Get-AzAvailabilityGroupListener' no longer supports the parameter 'SqlVMGroupObject' and no alias was found for the original parameter name.","Add the parameter 'SqlVMGroupObject' back to the cmdlet 'Get-AzAvailabilityGroupListener', or add an alias to the original parameter name."
"Az.SqlVirtualMachine","Microsoft.Azure.Commands.SqlVirtualMachine.SqlVirtualMachine.Cmdlet.GetAzureAvailabilityGroupListener","Get-AzAvailabilityGroupListener","0","2020","The cmdlet 'Get-AzAvailabilityGroupListener' no longer supports the type 'Microsoft.Azure.Commands.Common.Authentication.Abstractions.Core.IAzureContextContainer' for parameter 'DefaultProfile'.","Change the type for parameter 'DefaultProfile' back to 'Microsoft.Azure.Commands.Common.Authentication.Abstractions.Core.IAzureContextContainer'."
"Az.SqlVirtualMachine","Microsoft.Azure.Commands.SqlVirtualMachine.SqlVirtualMachine.Cmdlet.GetAzureAvailabilityGroupListener","Get-AzAvailabilityGroupListener","0","2010","The cmdlet 'Get-AzAvailabilityGroupListener' no longer supports the alias 'AzContext' for parameter 'DefaultProfile'.","Add the alias 'AzContext' back to parameter 'DefaultProfile'."
"Az.SqlVirtualMachine","Microsoft.Azure.Commands.SqlVirtualMachine.SqlVirtualMachine.Cmdlet.GetAzureAvailabilityGroupListener","Get-AzAvailabilityGroupListener","0","2010","The cmdlet 'Get-AzAvailabilityGroupListener' no longer supports the alias 'AzureRmContext' for parameter 'DefaultProfile'.","Add the alias 'AzureRmContext' back to parameter 'DefaultProfile'."
"Az.SqlVirtualMachine","Microsoft.Azure.Commands.SqlVirtualMachine.SqlVirtualMachine.Cmdlet.GetAzureAvailabilityGroupListener","Get-AzAvailabilityGroupListener","0","1050","The parameter set 'Name' for cmdlet 'Get-AzAvailabilityGroupListener' has been removed.","Add parameter set 'Name' back to cmdlet 'Get-AzAvailabilityGroupListener'."
"Az.SqlVirtualMachine","Microsoft.Azure.Commands.SqlVirtualMachine.SqlVirtualMachine.Cmdlet.GetAzureAvailabilityGroupListener","Get-AzAvailabilityGroupListener","0","1050","The parameter set 'SqlVmGroupObject' for cmdlet 'Get-AzAvailabilityGroupListener' has been removed.","Add parameter set 'SqlVmGroupObject' back to cmdlet 'Get-AzAvailabilityGroupListener'."
"Az.SqlVirtualMachine","Microsoft.Azure.Commands.SqlVirtualMachine.SqlVirtualMachine.Cmdlet.GetAzureAvailabilityGroupListener","Get-AzAvailabilityGroupListener","0","1050","The parameter set 'ResourceId' for cmdlet 'Get-AzAvailabilityGroupListener' has been removed.","Add parameter set 'ResourceId' back to cmdlet 'Get-AzAvailabilityGroupListener'."
