"AssemblyFileName","ClassName","Target","Severity","ProblemId","Description","Remediation"
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.Backup\Microsoft.Azure.Commands.AzureBackup.dll","Microsoft.Azure.Commands.AzureBackup.Cmdlets.BackupAzureRMBackupItem","Backup-AzureRmBackupItem","1","8100","Backup-AzureRmBackupItem Does not support ShouldProcess but the cmdlet verb Backup indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.Backup\Microsoft.Azure.Commands.AzureBackup.dll","Microsoft.Azure.Commands.AzureBackup.Cmdlets.EnableAzureRMBackupContainerReregistration","Enable-AzureRmBackupContainerReregistration","1","8100","Enable-AzureRmBackupContainerReregistration Does not support ShouldProcess but the cmdlet verb Enable indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.Backup\Microsoft.Azure.Commands.AzureBackup.dll","Microsoft.Azure.Commands.AzureBackup.Cmdlets.EnableAzureRMBackupContainerReregistration","Enable-AzureRmBackupContainerReregistration","1","8600","Cmdlet 'Enable-AzureRmBackupContainerReregistration' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.Backup\Microsoft.Azure.Commands.AzureBackup.dll","Microsoft.Azure.Commands.AzureBackup.Cmdlets.RegisterAzureRMBackupContainer","Register-AzureRmBackupContainer","1","8100","Register-AzureRmBackupContainer Does not support ShouldProcess but the cmdlet verb Register indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.Backup\Microsoft.Azure.Commands.AzureBackup.dll","Microsoft.Azure.Commands.AzureBackup.Cmdlets.RegisterAzureRMBackupContainer","Register-AzureRmBackupContainer","1","8510","Cmdlet 'Register-AzureRmBackupContainer' has multiple parameter sets, but no defined default parameter set.","Define a default parameter set in the cmdlet attribute."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.Backup\Microsoft.Azure.Commands.AzureBackup.dll","Microsoft.Azure.Commands.AzureBackup.Cmdlets.UnregisterAzureRMBackupContainer","Unregister-AzureRmBackupContainer","1","8600","Cmdlet 'Unregister-AzureRmBackupContainer' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.Backup\Microsoft.Azure.Commands.AzureBackup.dll","Microsoft.Azure.Commands.AzureBackup.Cmdlets.EnableAzureRMBackupProtection","Enable-AzureRmBackupProtection","1","8100","Enable-AzureRmBackupProtection Does not support ShouldProcess but the cmdlet verb Enable indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.Backup\Microsoft.Azure.Commands.AzureBackup.dll","Microsoft.Azure.Commands.AzureBackup.Cmdlets.GetAzureRMBackupJobDetils","Get-AzureRmBackupJobDetails","1","8400","Get-AzureRmBackupJobDetails uses the noun 'AzureRmBackupJobDetails', which does not follow the enforced naming convention of using a singular noun for a cmdlet name.","Consider using a singular noun for the cmdlet name."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.Backup\Microsoft.Azure.Commands.AzureBackup.dll","Microsoft.Azure.Commands.AzureBackup.Cmdlets.StopAzureRMBackupJob","Stop-AzureRmBackupJob","1","8100","Stop-AzureRmBackupJob Does not support ShouldProcess but the cmdlet verb Stop indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.Backup\Microsoft.Azure.Commands.AzureBackup.dll","Microsoft.Azure.Commands.AzureBackup.Cmdlets.StopAzureRMBackupJob","Stop-AzureRmBackupJob","1","8600","Cmdlet 'Stop-AzureRmBackupJob' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
