"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.MachineLearningServices","Get-AzMLWorkspaceBatchDeployment","Get-AzMLWorkspaceBatchDeployment","0","3010","The property 'AzureAsyncOperation' of type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IBatchDeployment' has been removed.","Add the property 'AzureAsyncOperation' back to type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IBatchDeployment'."
"Az.MachineLearningServices","Get-AzMLWorkspaceBatchEndpoint","Get-AzMLWorkspaceBatchEndpoint","0","3010","The property 'AzureAsyncOperation' of type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IBatchEndpoint' has been removed.","Add the property 'AzureAsyncOperation' back to type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IBatchEndpoint'."
"Az.MachineLearningServices","Get-AzMLWorkspaceCompute","Get-AzMLWorkspaceCompute","0","3010","The property 'AzureAsyncOperation' of type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IComputeResource' has been removed.","Add the property 'AzureAsyncOperation' back to type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IComputeResource'."
"Az.MachineLearningServices","Get-AzMLWorkspaceOnlineDeployment","Get-AzMLWorkspaceOnlineDeployment","0","3010","The property 'AzureAsyncOperation' of type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IOnlineDeployment' has been removed.","Add the property 'AzureAsyncOperation' back to type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IOnlineDeployment'."
"Az.MachineLearningServices","Get-AzMLWorkspaceOnlineEndpoint","Get-AzMLWorkspaceOnlineEndpoint","0","3010","The property 'AzureAsyncOperation' of type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IOnlineEndpoint' has been removed.","Add the property 'AzureAsyncOperation' back to type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IOnlineEndpoint'."
"Az.MachineLearningServices","New-AzMLWorkspaceBatchDeployment","New-AzMLWorkspaceBatchDeployment","0","3010","The property 'AzureAsyncOperation' of type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IBatchDeployment' has been removed.","Add the property 'AzureAsyncOperation' back to type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IBatchDeployment'."
"Az.MachineLearningServices","New-AzMLWorkspaceBatchEndpoint","New-AzMLWorkspaceBatchEndpoint","0","3010","The property 'AzureAsyncOperation' of type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IBatchEndpoint' has been removed.","Add the property 'AzureAsyncOperation' back to type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IBatchEndpoint'."
"Az.MachineLearningServices","New-AzMLWorkspaceCompute","New-AzMLWorkspaceCompute","0","3010","The property 'AzureAsyncOperation' of type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IComputeResource' has been removed.","Add the property 'AzureAsyncOperation' back to type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IComputeResource'."
"Az.MachineLearningServices","New-AzMLWorkspaceOnlineDeployment","New-AzMLWorkspaceOnlineDeployment","0","3010","The property 'AzureAsyncOperation' of type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IOnlineDeployment' has been removed.","Add the property 'AzureAsyncOperation' back to type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IOnlineDeployment'."
"Az.MachineLearningServices","New-AzMLWorkspaceOnlineEndpoint","New-AzMLWorkspaceOnlineEndpoint","0","3010","The property 'AzureAsyncOperation' of type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IOnlineEndpoint' has been removed.","Add the property 'AzureAsyncOperation' back to type 'Microsoft.Azure.PowerShell.Cmdlets.MachineLearningServices.Models.Api20220501.IOnlineEndpoint'."
