"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Microsoft.Azure.PowerShell.Cmdlets.Profile.dll","Microsoft.Azure.Commands.Profile.DisableAzureRmDataCollectionCommand","Disable-AzDataCollection","1","8600","Cmdlet 'Disable-AzDataCollection' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"Microsoft.Azure.PowerShell.Cmdlets.Profile.dll","Microsoft.Azure.Commands.Profile.EnableAzureRmDataCollectionCommand","Enable-AzDataCollection","1","8600","Cmdlet 'Enable-AzDataCollection' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"Microsoft.Azure.PowerShell.Cmdlets.Profile.dll","Microsoft.Azure.Commands.Profile.SetAzureRMEnvironmentCommand","Set-AzEnvironment","1","8420","Parameter set '__AllParameterSets' of cmdlet 'Set-AzEnvironment' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"Microsoft.Azure.PowerShell.Cmdlets.Profile.dll","Microsoft.Azure.Commands.Profile.SetAzureRMEnvironmentCommand","Set-AzEnvironment","1","8420","Parameter set 'Name' of cmdlet 'Set-AzEnvironment' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"Microsoft.Azure.PowerShell.Cmdlets.Profile.dll","Microsoft.Azure.Commands.Profile.SetAzureRMEnvironmentCommand","Set-AzEnvironment","1","8420","Parameter set 'ARMEndpoint' of cmdlet 'Set-AzEnvironment' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"Microsoft.Azure.PowerShell.Cmdlets.Profile.dll","Microsoft.Azure.Commands.Profile.AddAzureRMEnvironmentCommand","Add-AzEnvironment","1","8420","Parameter set '__AllParameterSets' of cmdlet 'Add-AzEnvironment' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"Microsoft.Azure.PowerShell.Cmdlets.Profile.dll","Microsoft.Azure.Commands.Profile.AddAzureRMEnvironmentCommand","Add-AzEnvironment","1","8420","Parameter set 'Name' of cmdlet 'Add-AzEnvironment' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"Microsoft.Azure.PowerShell.Cmdlets.Profile.dll","Microsoft.Azure.Commands.Profile.AddAzureRMEnvironmentCommand","Add-AzEnvironment","1","8420","Parameter set 'ARMEndpoint' of cmdlet 'Add-AzEnvironment' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"Microsoft.Azure.PowerShell.Cmdlets.Profile.dll","Microsoft.Azure.Commands.Profile.SendFeedbackCommand","Send-Feedback","1","8100","Send-Feedback Does not support ShouldProcess but the cmdlet verb Send indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Microsoft.Azure.PowerShell.Cmdlets.Profile.dll","Microsoft.Azure.Commands.Profile.DisableAzureRmDataCollectionCommand","Disable-AzDataCollection","1","8600","Cmdlet 'Disable-AzDataCollection' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
