"Module","Severity","ResourceType","SubResourceType","Command","Description"
"Az.DnsResolver","1","Microsoft.Network","dnsResolverDomainLists","Invoke-AzDnsResolverBulkDnsResolverDomainList","Cannot find a matched parameter set for example of Invoke-AzDnsResolverBulkDnsResolverDomainList"
