"AssemblyFileName","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.BotService","Export-AzBotServiceApp","Export-AzBotServiceApp","1","8100","Export-AzBotServiceApp Does not support ShouldProcess but the cmdlet verb Export indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.BotService","Export-AzBotServiceApp","Export-AzBotServiceApp","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Export-AzBotServiceApp does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.BotService","Get-AzBotService","Get-AzBotService","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzBotService does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.BotService","Initialize-AzBotServicePrepareDeploy","Initialize-AzBotServicePrepareDeploy","1","8100","Initialize-AzBotServicePrepareDeploy Does not support ShouldProcess but the cmdlet verb Initialize indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.BotService","Initialize-AzBotServicePrepareDeploy","Initialize-AzBotServicePrepareDeploy","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Initialize-AzBotServicePrepareDeploy does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.BotService","New-AzBotService","New-AzBotService","1","8100","New-AzBotService Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.BotService","New-AzBotService","New-AzBotService","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet New-AzBotService does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.BotService","Publish-AzBotServiceApp","Publish-AzBotServiceApp","1","8600","Cmdlet 'Publish-AzBotServiceApp' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"Az.BotService","Remove-AzBotService","Remove-AzBotService","1","8100","Remove-AzBotService Does not support ShouldProcess but the cmdlet verb Remove indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.BotService","Remove-AzBotService","Remove-AzBotService","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Remove-AzBotService does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.BotService","Update-AzBotService","Update-AzBotService","1","8100","Update-AzBotService Does not support ShouldProcess but the cmdlet verb Update indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.BotService","Update-AzBotService","Update-AzBotService","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Update-AzBotService does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
