"AssemblyFileName","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.ImageBuilder","Get-AzImageBuilderRunOutput","Get-AzImageBuilderRunOutput","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzImageBuilderRunOutput does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.ImageBuilder","Get-AzImageBuilderTemplate","Get-AzImageBuilderTemplate","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzImageBuilderTemplate does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.ImageBuilder","New-AzImageBuilderCustomizerObject","New-AzImageBuilderCustomizerObject","1","8100","New-AzImageBuilderCustomizerObject Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.ImageBuilder","New-AzImageBuilderDistributorObject","New-AzImageBuilderDistributorObject","1","8100","New-AzImageBuilderDistributorObject Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.ImageBuilder","New-AzImageBuilderSourceObject","New-AzImageBuilderSourceObject","1","8100","New-AzImageBuilderSourceObject Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.ImageBuilder","New-AzImageBuilderTemplate","New-AzImageBuilderTemplate","1","8100","New-AzImageBuilderTemplate Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.ImageBuilder","New-AzImageBuilderTemplate","New-AzImageBuilderTemplate","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet New-AzImageBuilderTemplate does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.ImageBuilder","Remove-AzImageBuilderTemplate","Remove-AzImageBuilderTemplate","1","8100","Remove-AzImageBuilderTemplate Does not support ShouldProcess but the cmdlet verb Remove indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.ImageBuilder","Remove-AzImageBuilderTemplate","Remove-AzImageBuilderTemplate","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Remove-AzImageBuilderTemplate does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.ImageBuilder","Start-AzImageBuilderTemplate","Start-AzImageBuilderTemplate","1","8100","Start-AzImageBuilderTemplate Does not support ShouldProcess but the cmdlet verb Start indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.ImageBuilder","Start-AzImageBuilderTemplate","Start-AzImageBuilderTemplate","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Start-AzImageBuilderTemplate does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.ImageBuilder","Stop-AzImageBuilderTemplate","Stop-AzImageBuilderTemplate","1","8100","Stop-AzImageBuilderTemplate Does not support ShouldProcess but the cmdlet verb Stop indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.ImageBuilder","Stop-AzImageBuilderTemplate","Stop-AzImageBuilderTemplate","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Stop-AzImageBuilderTemplate does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
