"Module","Cmdlet","Example","Line","RuleName","ProblemId","Severity","Description","Extent","Remediation"
"Az.Websites","Get-AzWebAppBackup","0","0","MissingSynopsis","5040","1","Synopsis is missing.","D:\a\_work\1\s\src\Websites\Websites\help\Get-AzWebAppBackup.md","Add Synopsis. Remove any placeholders."
"Az.Websites","Get-AzWebAppBackupConfiguration","0","0","MissingSynopsis","5040","1","Synopsis is missing.","D:\a\_work\1\s\src\Websites\Websites\help\Get-AzWebAppBackupConfiguration.md","Add Synopsis. Remove any placeholders."
"Az.Websites","Get-AzWebAppBackupList","0","0","MissingSynopsis","5040","1","Synopsis is missing.","D:\a\_work\1\s\src\Websites\Websites\help\Get-AzWebAppBackupList.md","Add Synopsis. Remove any placeholders."
"Az.Websites","Remove-AzWebAppBackup","0","0","MissingSynopsis","5040","1","Synopsis is missing.","D:\a\_work\1\s\src\Websites\Websites\help\Remove-AzWebAppBackup.md","Add Synopsis. Remove any placeholders."
"Az.Websites","Remove-AzWebAppSlot","0","0","MissingSynopsis","5040","1","Synopsis is missing.","D:\a\_work\1\s\src\Websites\Websites\help\Remove-AzWebAppSlot.md","Add Synopsis. Remove any placeholders."
"Az.Websites","Reset-AzWebAppSlotPublishingProfile","0","0","MissingSynopsis","5040","1","Synopsis is missing.","D:\a\_work\1\s\src\Websites\Websites\help\Reset-AzWebAppSlotPublishingProfile.md","Add Synopsis. Remove any placeholders."
"Az.Websites","Publish-AzWebApp","1","1","Invalid_Cmdlet","5000","1","Publish-AzWebApp is not a valid command name.","Publish-AzWebApp -ResourceGroupName Default-Web-WestUS -Name MyApp -ArchivePath C:\project\app.zip","Check the spell of Publish-AzWebApp."
"Az.Websites","Publish-AzWebApp","2","1","Invalid_Cmdlet","5000","1","Publish-AzWebApp is not a valid command name.","Publish-AzWebApp -ResourceGroupName ContosoRG -Name ContosoApp -Slot Staging -ArchivePath C:\project\javaproject.war","Check the spell of Publish-AzWebApp."
"Az.Websites","Publish-AzWebApp","3","1","Invalid_Cmdlet","5000","1","Get-AzWebApp is not a valid command name.","Get-AzWebApp -ResourceGroupName ContosoRG -Name ContosoApp","Check the spell of Get-AzWebApp."
"Az.Websites","Publish-AzWebApp","3","2","Invalid_Cmdlet","5000","1","Publish-AzWebApp is not a valid command name.","Publish-AzWebApp -WebApp $app -ArchivePath C:\project\app.zip -AsJob","Check the spell of Publish-AzWebApp."
"Az.Websites","Publish-AzWebApp","4","1","Invalid_Cmdlet","5000","1","Get-AzWebApp is not a valid command name.","Get-AzWebApp -ResourceGroupName ContosoRG -Name ContosoApp","Check the spell of Get-AzWebApp."
"Az.Websites","Publish-AzWebApp","4","2","Invalid_Cmdlet","5000","1","Publish-AzWebApp is not a valid command name.","Publish-AzWebApp -ArchivePath C:\project\java_app.jar","Check the spell of Publish-AzWebApp."
"Az.Websites","Publish-AzWebApp","5","1","Invalid_Cmdlet","5000","1","Get-AzWebApp is not a valid command name.","Get-AzWebApp -ResourceGroupName ContosoRG -Name ContosoApp","Check the spell of Get-AzWebApp."
"Az.Websites","Publish-AzWebApp","5","2","Invalid_Cmdlet","5000","1","Publish-AzWebApp is not a valid command name.","Publish-AzWebApp -WebApp $app -ArchivePath C:\project\app.zip -Force","Check the spell of Publish-AzWebApp."
"Az.Websites","Publish-AzWebApp","6","1","Invalid_Cmdlet","5000","1","Get-AzWebApp is not a valid command name.","Get-AzWebApp -ResourceGroupName ContosoRG -Name ContosoApp","Check the spell of Get-AzWebApp."
"Az.Websites","Publish-AzWebApp","6","2","Invalid_Cmdlet","5000","1","Publish-AzWebApp is not a valid command name.","Publish-AzWebApp -WebApp $app -ArchivePath C:\project\app.zip -Timeout 300000 -Force","Check the spell of Publish-AzWebApp."
