"AssemblyFileName","ClassName","Target","Severity","ProblemId","Description","Remediation"
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.Consumption\Microsoft.Azure.Commands.Consumption.dll","Microsoft.Azure.Commands.Consumption.Cmdlets.UsageDetails.GetAzureRmConsumptionUsageDetail","Get-AzureRmConsumptionUsageDetail","1","8410","Parameter IncludeMeterDetails of cmdlet Get-AzureRmConsumptionUsageDetail does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.Consumption\Microsoft.Azure.Commands.Consumption.dll","Microsoft.Azure.Commands.Consumption.Cmdlets.UsageDetails.GetAzureRmConsumptionUsageDetail","Get-AzureRmConsumptionUsageDetail","1","8410","Parameter IncludeAdditionalProperties of cmdlet Get-AzureRmConsumptionUsageDetail does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
