"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.ImportExport","Get-AzImportExport","Get-AzImportExport","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzImportExport does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.ImportExport","Get-AzImportExportBitLockerKey","Get-AzImportExportBitLockerKey","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzImportExportBitLockerKey does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.ImportExport","Get-AzImportExportLocation","Get-AzImportExportLocation","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzImportExportLocation does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.ImportExport","New-AzImportExport","New-AzImportExport","1","8100","New-AzImportExport Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.ImportExport","New-AzImportExport","New-AzImportExport","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet New-AzImportExport does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.ImportExport","New-AzImportExportDriveListObject","New-AzImportExportDriveListObject","1","8100","New-AzImportExportDriveListObject Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.ImportExport","Remove-AzImportExport","Remove-AzImportExport","1","8100","Remove-AzImportExport Does not support ShouldProcess but the cmdlet verb Remove indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.ImportExport","Remove-AzImportExport","Remove-AzImportExport","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Remove-AzImportExport does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.ImportExport","Update-AzImportExport","Update-AzImportExport","1","8100","Update-AzImportExport Does not support ShouldProcess but the cmdlet verb Update indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.ImportExport","Update-AzImportExport","Update-AzImportExport","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Update-AzImportExport does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
