"Module","Cmdlet","Example","Line","RuleName","ProblemId","Severity","Description","Extent","Remediation"
"Az.CloudService","New-AzCloudService","3","6","Invalid_Cmdlet","5000","1","Get-AzKeyVault is not a valid command name.","Get-AzKeyVault -ResourceGroupName ContosOrg -VaultName ContosKeyVault","Check the spell of Get-AzKeyVault."
"Az.CloudService","New-AzCloudService","3","7","Invalid_Cmdlet","5000","1","Get-AzKeyVaultCertificate is not a valid command name.","Get-AzKeyVaultCertificate -VaultName ContosKeyVault -Name ContosCert","Check the spell of Get-AzKeyVaultCertificate."
"Az.CloudService","New-AzCloudServiceVaultSecretGroupObject","1","1","Invalid_Cmdlet","5000","1","Get-AzKeyVault is not a valid command name.","Get-AzKeyVault -VaultName 'ContosoKeyVault'","Check the spell of Get-AzKeyVault."
"Az.CloudService","New-AzCloudServiceVaultSecretGroupObject","1","2","Invalid_Cmdlet","5000","1","Get-AzKeyVaultCertificate is not a valid command name.","Get-AzKeyVaultCertificate -VaultName 'ContosoKeyVault' -Name 'ContosoCert'","Check the spell of Get-AzKeyVaultCertificate."
"Az.CloudService","New-AzCloudService","3","6","Invalid_Cmdlet","5000","1","Get-AzKeyVault is not a valid command name.","Get-AzKeyVault -ResourceGroupName ContosOrg -VaultName ContosKeyVault","Check the spell of Get-AzKeyVault."
"Az.CloudService","New-AzCloudService","3","7","Invalid_Cmdlet","5000","1","Get-AzKeyVaultCertificate is not a valid command name.","Get-AzKeyVaultCertificate -VaultName ContosKeyVault -Name ContosCert","Check the spell of Get-AzKeyVaultCertificate."
"Az.CloudService","New-AzCloudServiceVaultSecretGroupObject","1","1","Invalid_Cmdlet","5000","1","Get-AzKeyVault is not a valid command name.","Get-AzKeyVault -VaultName 'ContosoKeyVault'","Check the spell of Get-AzKeyVault."
"Az.CloudService","New-AzCloudServiceVaultSecretGroupObject","1","2","Invalid_Cmdlet","5000","1","Get-AzKeyVaultCertificate is not a valid command name.","Get-AzKeyVaultCertificate -VaultName 'ContosoKeyVault' -Name 'ContosoCert'","Check the spell of Get-AzKeyVaultCertificate."
"Az.CloudService","Get-AzCloudServiceNetworkInterface","2","2","Mismatched_Parameter_Value_Type","5111","2","Get-AzCloudServiceNetworkInterface -InputObject $cs is not an expected parameter value type.","-InputObject","Use correct parameter value type. Expected Type is Microsoft.Azure.PowerShell.Cmdlets.CloudService.Models.ICloudServiceIdentity. Now the type is Microsoft.Azure.PowerShell.Cmdlets.CloudService.Models.ICloudService.(Command)."
"Az.CloudService","Get-AzCloudServicePublicIPAddress","2","2","Mismatched_Parameter_Value_Type","5111","2","Get-AzCloudServicePublicIPAddress -InputObject $cs is not an expected parameter value type.","-InputObject","Use correct parameter value type. Expected Type is Microsoft.Azure.PowerShell.Cmdlets.CloudService.Models.ICloudServiceIdentity. Now the type is Microsoft.Azure.PowerShell.Cmdlets.CloudService.Models.ICloudService.(Command)."
"Az.CloudService","Update-AzCloudService","1","2","Unassigned_Variable","5110","2","New-AzCloudServiceRemoteDesktopExtensionObject -Credential $credential is a null-valued parameter value.","-Credential","Assign value for $credential."
"Az.CloudService","Update-AzCloudService","1","2","Unassigned_Variable","5110","2","New-AzCloudServiceRemoteDesktopExtensionObject -Expiration $expiration is a null-valued parameter value.","-Expiration","Assign value for $expiration."
"Az.CloudService","Get-AzCloudServiceNetworkInterface","2","2","Mismatched_Parameter_Value_Type","5111","2","Get-AzCloudServiceNetworkInterface -InputObject $cs is not an expected parameter value type.","-InputObject","Use correct parameter value type. Expected Type is Microsoft.Azure.PowerShell.Cmdlets.CloudService.Models.ICloudServiceIdentity. Now the type is Microsoft.Azure.PowerShell.Cmdlets.CloudService.Models.ICloudService.(Command)."
"Az.CloudService","Get-AzCloudServicePublicIPAddress","2","2","Mismatched_Parameter_Value_Type","5111","2","Get-AzCloudServicePublicIPAddress -InputObject $cs is not an expected parameter value type.","-InputObject","Use correct parameter value type. Expected Type is Microsoft.Azure.PowerShell.Cmdlets.CloudService.Models.ICloudServiceIdentity. Now the type is Microsoft.Azure.PowerShell.Cmdlets.CloudService.Models.ICloudService.(Command)."
"Az.CloudService","Update-AzCloudService","1","2","Unassigned_Variable","5110","2","New-AzCloudServiceRemoteDesktopExtensionObject -Credential $credential is a null-valued parameter value.","-Credential","Assign value for $credential."
"Az.CloudService","Update-AzCloudService","1","2","Unassigned_Variable","5110","2","New-AzCloudServiceRemoteDesktopExtensionObject -Expiration $expiration is a null-valued parameter value.","-Expiration","Assign value for $expiration."
"Az.CloudService","New-AzCloudService","5","2","Invalid_Cmdlet","5000","1","New-AzStorageAccount is not a valid command name.","New-AzStorageAccount -ResourceGroupName ContosoOrg -Name ContosoStorAcc -Location 'East US' -SkuName 'Standard_RAGRS' -Kind 'StorageV2'","Check the spell of New-AzStorageAccount."
"Az.CloudService","New-AzCloudService","2","6","Invalid_Cmdlet","5000","1","Get-AzPublicIpAddress is not a valid command name.","Get-AzPublicIpAddress -ResourceGroupName ContosoOrg -Name ContosIp","Check the spell of Get-AzPublicIpAddress."
