"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Microsoft.Azure.PowerShell.Cmdlets.NotificationHubs.dll","Microsoft.Azure.Commands.NotificationHubs.Commands.NotificationHub.NewAzureNotificationHub","New-AzNotificationHub","1","8510","Cmdlet 'New-AzNotificationHub' has multiple parameter sets, but no defined default parameter set.","Define a default parameter set in the cmdlet attribute."
"Microsoft.Azure.PowerShell.Cmdlets.NotificationHubs.dll","Microsoft.Azure.Commands.NotificationHubs.Commands.NotificationHub.NewAzureNotificationHubAuthorizationRules","New-AzNotificationHubAuthorizationRule","1","8510","Cmdlet 'New-AzNotificationHubAuthorizationRule' has multiple parameter sets, but no defined default parameter set.","Define a default parameter set in the cmdlet attribute."
"Microsoft.Azure.PowerShell.Cmdlets.NotificationHubs.dll","Microsoft.Azure.Commands.NotificationHubs.Commands.NotificationHub.NewAzureNotificationHubKey","New-AzNotificationHubKey","1","8420","Parameter set '__AllParameterSets' of cmdlet 'New-AzNotificationHubKey' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"Microsoft.Azure.PowerShell.Cmdlets.NotificationHubs.dll","Microsoft.Azure.Commands.NotificationHubs.Commands.NotificationHub.RemoveAzureNotificationHub","Remove-AzNotificationHub","1","8600","Cmdlet 'Remove-AzNotificationHub' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"Microsoft.Azure.PowerShell.Cmdlets.NotificationHubs.dll","Microsoft.Azure.Commands.NotificationHubs.Commands.NotificationHub.RemoveAzureNotificationHubAuthorizationRules","Remove-AzNotificationHubAuthorizationRule","1","8600","Cmdlet 'Remove-AzNotificationHubAuthorizationRule' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"Microsoft.Azure.PowerShell.Cmdlets.NotificationHubs.dll","Microsoft.Azure.Commands.NotificationHubs.Commands.NotificationHub.SetAzureNotificationHub","Set-AzNotificationHub","1","8510","Cmdlet 'Set-AzNotificationHub' has multiple parameter sets, but no defined default parameter set.","Define a default parameter set in the cmdlet attribute."
"Microsoft.Azure.PowerShell.Cmdlets.NotificationHubs.dll","Microsoft.Azure.Commands.NotificationHubs.Commands.NotificationHub.SetAzureNotificationHubAuthorizationRules","Set-AzNotificationHubAuthorizationRule","1","8510","Cmdlet 'Set-AzNotificationHubAuthorizationRule' has multiple parameter sets, but no defined default parameter set.","Define a default parameter set in the cmdlet attribute."
"Microsoft.Azure.PowerShell.Cmdlets.NotificationHubs.dll","Microsoft.Azure.Commands.NotificationHubs.Commands.Namespace.NewAzureNotificationHubsNamespaceAuthorizationRules","New-AzNotificationHubsNamespaceAuthorizationRule","1","8510","Cmdlet 'New-AzNotificationHubsNamespaceAuthorizationRule' has multiple parameter sets, but no defined default parameter set.","Define a default parameter set in the cmdlet attribute."
"Microsoft.Azure.PowerShell.Cmdlets.NotificationHubs.dll","Microsoft.Azure.Commands.NotificationHubs.Commands.Namespace.SetAzureNotificationHubsNamespaceAuthorizationRules","Set-AzNotificationHubsNamespaceAuthorizationRule","1","8510","Cmdlet 'Set-AzNotificationHubsNamespaceAuthorizationRule' has multiple parameter sets, but no defined default parameter set.","Define a default parameter set in the cmdlet attribute."
"Microsoft.Azure.PowerShell.Cmdlets.NotificationHubs.dll","Microsoft.Azure.Commands.NotificationHubs.Commands.Namespace.NewAzureNotificationHubsNamespace","New-AzNotificationHubsNamespace","1","8420","Parameter set '__AllParameterSets' of cmdlet 'New-AzNotificationHubsNamespace' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"Microsoft.Azure.PowerShell.Cmdlets.NotificationHubs.dll","Microsoft.Azure.Commands.NotificationHubs.Commands.Namespace.RemoveAzureNotificationHubsNamespace","Remove-AzNotificationHubsNamespace","1","8600","Cmdlet 'Remove-AzNotificationHubsNamespace' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"Microsoft.Azure.PowerShell.Cmdlets.NotificationHubs.dll","Microsoft.Azure.Commands.NotificationHubs.Commands.Namespace.SetAzureNotificationHubsNamespace","Set-AzNotificationHubsNamespace","1","8420","Parameter set '__AllParameterSets' of cmdlet 'Set-AzNotificationHubsNamespace' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
