"Module","Cmdlet","Example","Line","RuleName","ProblemId","Severity","Description","Extent","Remediation"
"Az.CosmosDB","New-AzCosmosDBMongoDBRoleDefinition","1","15","Invalid_Cmdlet","5000","1","-Roles is not a valid command name.","-Roles $Roles","Check the spell of -Roles."
"Az.CosmosDB","New-AzCosmosDBMongoDBRoleDefinition","2","7","Invalid_Cmdlet","5000","1","-Id is not a valid command name.","-Id id","Check the spell of -Id."
"Az.CosmosDB","New-AzCosmosDBMongoDBRoleDefinition","2","8","Invalid_Cmdlet","5000","1","-Type is not a valid command name.","-Type CustomRole","Check the spell of -Type."
"Az.CosmosDB","New-AzCosmosDBMongoDBRoleDefinition","2","9","Invalid_Cmdlet","5000","1","-RoleName is not a valid command name.","-RoleName roleName","Check the spell of -RoleName."
"Az.CosmosDB","New-AzCosmosDBMongoDBRoleDefinition","2","10","Invalid_Cmdlet","5000","1","-Privileges is not a valid command name.","-Privileges $Privilege","Check the spell of -Privileges."
"Az.CosmosDB","New-AzCosmosDBMongoDBRoleDefinition","2","11","Invalid_Cmdlet","5000","1","-Roles is not a valid command name.","-Roles $Roles","Check the spell of -Roles."
"Az.CosmosDB","New-AzCosmosDBMongoDBRoleDefinition","2","12","Invalid_Cmdlet","5000","1","-DatabaseAccountObject is not a valid command name.","-DatabaseAccountObject $DatabaseAccount","Check the spell of -DatabaseAccountObject."
"Az.CosmosDB","New-AzCosmosDBMongoDBUserDefinition","1","5","Invalid_Cmdlet","5000","1","-AccountName is not a valid command name.","-AccountName accountName","Check the spell of -AccountName."
"Az.CosmosDB","New-AzCosmosDBMongoDBUserDefinition","1","6","Invalid_Cmdlet","5000","1","-ResourceGroupName is not a valid command name.","-ResourceGroupName resourceGroupName","Check the spell of -ResourceGroupName."
"Az.CosmosDB","New-AzCosmosDBMongoDBUserDefinition","1","7","Invalid_Cmdlet","5000","1","-DatabaseName is not a valid command name.","-DatabaseName 'test'","Check the spell of -DatabaseName."
"Az.CosmosDB","New-AzCosmosDBMongoDBUserDefinition","1","8","Invalid_Cmdlet","5000","1","-UserName is not a valid command name.","-UserName 'myName'","Check the spell of -UserName."
"Az.CosmosDB","New-AzCosmosDBMongoDBUserDefinition","1","9","Invalid_Cmdlet","5000","1","-Password is not a valid command name.","-Password 'pass'","Check the spell of -Password."
"Az.CosmosDB","New-AzCosmosDBMongoDBUserDefinition","1","10","Invalid_Cmdlet","5000","1","-Id is not a valid command name.","-Id id","Check the spell of -Id."
"Az.CosmosDB","New-AzCosmosDBMongoDBUserDefinition","1","11","Invalid_Cmdlet","5000","1","-Mechanisms is not a valid command name.","-Mechanisms 'SCRAM-SHA-256'","Check the spell of -Mechanisms."
"Az.CosmosDB","New-AzCosmosDBMongoDBUserDefinition","1","12","Invalid_Cmdlet","5000","1","-CustomData is not a valid command name.","-CustomData 'test'","Check the spell of -CustomData."
"Az.CosmosDB","New-AzCosmosDBMongoDBUserDefinition","1","13","Invalid_Cmdlet","5000","1","-Roles is not a valid command name.","-Roles $Roles","Check the spell of -Roles."
"Az.CosmosDB","New-AzCosmosDBMongoDBUserDefinition","2","7","Invalid_Cmdlet","5000","1","-Id is not a valid command name.","-Id id","Check the spell of -Id."
"Az.CosmosDB","New-AzCosmosDBMongoDBUserDefinition","2","8","Invalid_Cmdlet","5000","1","-Type is not a valid command name.","-Type CustomRole","Check the spell of -Type."
"Az.CosmosDB","New-AzCosmosDBMongoDBUserDefinition","2","9","Invalid_Cmdlet","5000","1","-RoleName is not a valid command name.","-RoleName roleName","Check the spell of -RoleName."
"Az.CosmosDB","New-AzCosmosDBMongoDBUserDefinition","2","10","Invalid_Cmdlet","5000","1","-Privileges is not a valid command name.","-Privileges $Privilege","Check the spell of -Privileges."
"Az.CosmosDB","New-AzCosmosDBMongoDBUserDefinition","2","11","Invalid_Cmdlet","5000","1","-Roles is not a valid command name.","-Roles $Roles","Check the spell of -Roles."
"Az.CosmosDB","New-AzCosmosDBMongoDBUserDefinition","2","12","Invalid_Cmdlet","5000","1","-DatabaseAccountObject is not a valid command name.","-DatabaseAccountObject $DatabaseAccount","Check the spell of -DatabaseAccountObject."
"Az.CosmosDB","Remove-AzCosmosDBMongoDBUserDefinition","1","1","Invalid_Parameter_Name","5011","1","Remove-AzCosmosDBMongoDBUserDefinition -DatabaseName is not a valid parameter name.","-DatabaseName","Check validity of the parameter -DatabaseName."
"Az.CosmosDB","Remove-AzCosmosDBMongoDBUserDefinition","1","1","Invalid_Cmdlet","5000","1","rgName is not a valid command name.","rgName","Check the spell of rgName."
"Az.CosmosDB","Remove-AzCosmosDBMongoDBUserDefinition","1","1","Invalid_Cmdlet","5000","1","accountName is not a valid command name.","accountName","Check the spell of accountName."
"Az.CosmosDB","Remove-AzCosmosDBMongoDBUserDefinition","1","1","Invalid_Cmdlet","5000","1","dbName is not a valid command name.","dbName","Check the spell of dbName."
"Az.CosmosDB","Remove-AzCosmosDBMongoDBUserDefinition","1","1","Invalid_Cmdlet","5000","1","userDefId is not a valid command name.","userDefId","Check the spell of userDefId."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","1","8","Invalid_Cmdlet","5000","1","-AccountName is not a valid command name.","-AccountName accountName","Check the spell of -AccountName."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","1","9","Invalid_Cmdlet","5000","1","-ResourceGroupName is not a valid command name.","-ResourceGroupName resourceGroupName","Check the spell of -ResourceGroupName."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","1","10","Invalid_Cmdlet","5000","1","-DatabaseName is not a valid command name.","-DatabaseName test","Check the spell of -DatabaseName."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","1","11","Invalid_Cmdlet","5000","1","-Id is not a valid command name.","-Id id","Check the spell of -Id."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","1","12","Invalid_Cmdlet","5000","1","-Type is not a valid command name.","-Type CustomRole","Check the spell of -Type."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","1","13","Invalid_Cmdlet","5000","1","-RoleName is not a valid command name.","-RoleName roleName","Check the spell of -RoleName."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","1","14","Invalid_Cmdlet","5000","1","-Privileges is not a valid command name.","-Privileges $Privilege","Check the spell of -Privileges."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","1","15","Invalid_Cmdlet","5000","1","-Roles is not a valid command name.","-Roles $Roles","Check the spell of -Roles."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","2","7","Invalid_Cmdlet","5000","1","-Id is not a valid command name.","-Id id","Check the spell of -Id."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","2","8","Invalid_Cmdlet","5000","1","-Type is not a valid command name.","-Type CustomRole","Check the spell of -Type."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","2","9","Invalid_Cmdlet","5000","1","-RoleName is not a valid command name.","-RoleName roleName","Check the spell of -RoleName."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","2","10","Invalid_Cmdlet","5000","1","-Privileges is not a valid command name.","-Privileges $Privilege","Check the spell of -Privileges."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","2","11","Invalid_Cmdlet","5000","1","-Roles is not a valid command name.","-Roles $Roles","Check the spell of -Roles."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","2","12","Invalid_Cmdlet","5000","1","-DatabaseAccountObject is not a valid command name.","-DatabaseAccountObject $DatabaseAccount","Check the spell of -DatabaseAccountObject."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","3","9","Invalid_Cmdlet","5000","1","-Id is not a valid command name.","-Id id","Check the spell of -Id."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","3","10","Invalid_Cmdlet","5000","1","-Type is not a valid command name.","-Type CustomRole","Check the spell of -Type."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","3","11","Invalid_Cmdlet","5000","1","-RoleName is not a valid command name.","-RoleName roleName","Check the spell of -RoleName."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","3","12","Invalid_Cmdlet","5000","1","-Privileges is not a valid command name.","-Privileges $Privilege","Check the spell of -Privileges."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","3","13","Invalid_Cmdlet","5000","1","-Roles is not a valid command name.","-Roles $Roles","Check the spell of -Roles."
"Az.CosmosDB","Update-AzCosmosDBMongoDBRoleDefinition","3","14","Invalid_Cmdlet","5000","1","-InputObject is not a valid command name.","-InputObject $RoleDef","Check the spell of -InputObject."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","1","5","Invalid_Cmdlet","5000","1","-AccountName is not a valid command name.","-AccountName accountName","Check the spell of -AccountName."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","1","6","Invalid_Cmdlet","5000","1","-ResourceGroupName is not a valid command name.","-ResourceGroupName resourceGroupName","Check the spell of -ResourceGroupName."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","1","7","Invalid_Cmdlet","5000","1","-DatabaseName is not a valid command name.","-DatabaseName 'test'","Check the spell of -DatabaseName."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","1","8","Invalid_Cmdlet","5000","1","-UserName is not a valid command name.","-UserName 'myName'","Check the spell of -UserName."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","1","9","Invalid_Cmdlet","5000","1","-Password is not a valid command name.","-Password 'pass'","Check the spell of -Password."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","1","10","Invalid_Cmdlet","5000","1","-Id is not a valid command name.","-Id id","Check the spell of -Id."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","1","11","Invalid_Cmdlet","5000","1","-Mechanisms is not a valid command name.","-Mechanisms 'SCRAM-SHA-256'","Check the spell of -Mechanisms."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","1","12","Invalid_Cmdlet","5000","1","-CustomData is not a valid command name.","-CustomData 'test'","Check the spell of -CustomData."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","1","13","Invalid_Cmdlet","5000","1","-Roles is not a valid command name.","-Roles $Roles","Check the spell of -Roles."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","2","7","Invalid_Cmdlet","5000","1","-Id is not a valid command name.","-Id id","Check the spell of -Id."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","2","8","Invalid_Cmdlet","5000","1","-Type is not a valid command name.","-Type CustomRole","Check the spell of -Type."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","2","9","Invalid_Cmdlet","5000","1","-RoleName is not a valid command name.","-RoleName roleName","Check the spell of -RoleName."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","2","10","Invalid_Cmdlet","5000","1","-Privileges is not a valid command name.","-Privileges $Privilege","Check the spell of -Privileges."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","2","11","Invalid_Cmdlet","5000","1","-Roles is not a valid command name.","-Roles $Roles","Check the spell of -Roles."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","2","12","Invalid_Cmdlet","5000","1","-DatabaseAccountObject is not a valid command name.","-DatabaseAccountObject $DatabaseAccount","Check the spell of -DatabaseAccountObject."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","3","9","Invalid_Cmdlet","5000","1","-Id is not a valid command name.","-Id id","Check the spell of -Id."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","3","10","Invalid_Cmdlet","5000","1","-Type is not a valid command name.","-Type CustomRole","Check the spell of -Type."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","3","11","Invalid_Cmdlet","5000","1","-RoleName is not a valid command name.","-RoleName roleName","Check the spell of -RoleName."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","3","12","Invalid_Cmdlet","5000","1","-Privileges is not a valid command name.","-Privileges $Privilege","Check the spell of -Privileges."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","3","13","Invalid_Cmdlet","5000","1","-Roles is not a valid command name.","-Roles $Roles","Check the spell of -Roles."
"Az.CosmosDB","Update-AzCosmosDBMongoDBUserDefinition","3","14","Invalid_Cmdlet","5000","1","-InputObject is not a valid command name.","-InputObject $UserDef","Check the spell of -InputObject."
