"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.ManagedServices","Get-AzManagedServicesAssignment","Get-AzManagedServicesAssignment","0","3000","The type of property 'Authorization' of type 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.Api20200201Preview.IRegistrationAssignment' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IAuthorization' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IAuthorization]'.","Change the type of property 'Authorization' back to 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IAuthorization'."
"Az.ManagedServices","Get-AzManagedServicesAssignment","Get-AzManagedServicesAssignment","0","3000","The type of property 'EligibleAuthorization' of type 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.Api20200201Preview.IRegistrationAssignment' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IEligibleAuthorization' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IEligibleAuthorization]'.","Change the type of property 'EligibleAuthorization' back to 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IEligibleAuthorization'."
"Az.ManagedServices","Get-AzManagedServicesAssignment","Get-AzManagedServicesAssignment","0","3000","The type of property 'RegistrationDefinitionPropertiesProvisioningState' of type 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.Api20200201Preview.IRegistrationAssignment' has changed from 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Support.ProvisioningState]' to 'System.String'.","Change the type of property 'RegistrationDefinitionPropertiesProvisioningState' back to 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Support.ProvisioningState]'."
"Az.ManagedServices","Get-AzManagedServicesAssignment","Get-AzManagedServicesAssignment","0","3000","The type of property 'ProvisioningState' of type 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.Api20200201Preview.IRegistrationAssignment' has changed from 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Support.ProvisioningState]' to 'System.String'.","Change the type of property 'ProvisioningState' back to 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Support.ProvisioningState]'."
"Az.ManagedServices","Get-AzManagedServicesDefinition","Get-AzManagedServicesDefinition","0","3000","The type of property 'Authorization' of type 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.Api20200201Preview.IRegistrationDefinition' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IAuthorization' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IAuthorization]'.","Change the type of property 'Authorization' back to 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IAuthorization'."
"Az.ManagedServices","Get-AzManagedServicesDefinition","Get-AzManagedServicesDefinition","0","3000","The type of property 'EligibleAuthorization' of type 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.Api20200201Preview.IRegistrationDefinition' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IEligibleAuthorization' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IEligibleAuthorization]'.","Change the type of property 'EligibleAuthorization' back to 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IEligibleAuthorization'."
"Az.ManagedServices","Get-AzManagedServicesDefinition","Get-AzManagedServicesDefinition","0","3000","The type of property 'ProvisioningState' of type 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.Api20200201Preview.IRegistrationDefinition' has changed from 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Support.ProvisioningState]' to 'System.String'.","Change the type of property 'ProvisioningState' back to 'System.Nullable`1[Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Support.ProvisioningState]'."
"Az.ManagedServices","Get-AzManagedServicesMarketplaceDefinition","Get-AzManagedServicesMarketplaceDefinition","0","3000","The type of property 'Authorization' of type 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.Api20200201Preview.IMarketplaceRegistrationDefinition' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IAuthorization' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IAuthorization]'.","Change the type of property 'Authorization' back to 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IAuthorization'."
"Az.ManagedServices","Get-AzManagedServicesMarketplaceDefinition","Get-AzManagedServicesMarketplaceDefinition","0","3000","The type of property 'EligibleAuthorization' of type 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.Api20200201Preview.IMarketplaceRegistrationDefinition' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IEligibleAuthorization' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IEligibleAuthorization]'.","Change the type of property 'EligibleAuthorization' back to 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IEligibleAuthorization'."
"Az.ManagedServices","New-AzManagedServicesAssignment","New-AzManagedServicesAssignment","0","3000","The type of property 'Authorization' of type 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.Api20200201Preview.IRegistrationAssignment' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IAuthorization' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IAuthorization]'.","Change the type of property 'Authorization' back to 'Microsoft.Azure.PowerShell.Cmdlets.ManagedServices.Models.IAuthorization'."
