"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.StackHCI","Get-AzStackHciArcSetting","Get-AzStackHciArcSetting","0","3000","The type of property 'DefaultExtension' of type 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.Api20240401.IArcSetting' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IDefaultExtensionDetails' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IDefaultExtensionDetails]'.","Change the type of property 'DefaultExtension' back to 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IDefaultExtensionDetails'."
"Az.StackHCI","Get-AzStackHciArcSetting","Get-AzStackHciArcSetting","0","3000","The type of property 'PerNodeDetail' of type 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.Api20240401.IArcSetting' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IPerNodeState' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IPerNodeState]'.","Change the type of property 'PerNodeDetail' back to 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IPerNodeState'."
"Az.StackHCI","Get-AzStackHciCluster","Get-AzStackHciCluster","0","3000","The type of property 'ReportedPropertyNode' of type 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.Api20240401.ICluster' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IClusterNode' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IClusterNode]'.","Change the type of property 'ReportedPropertyNode' back to 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IClusterNode'."
"Az.StackHCI","Get-AzStackHciCluster","Get-AzStackHciCluster","0","3000","The type of property 'LogCollectionPropertyLogCollectionSessionDetail' of type 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.Api20240401.ICluster' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.ILogCollectionSession' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.ILogCollectionSession]'.","Change the type of property 'LogCollectionPropertyLogCollectionSessionDetail' back to 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.ILogCollectionSession'."
"Az.StackHCI","Get-AzStackHciCluster","Get-AzStackHciCluster","0","3000","The type of property 'RemoteSupportPropertyRemoteSupportSessionDetail' of type 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.Api20240401.ICluster' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IPerNodeRemoteSupportSession' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IPerNodeRemoteSupportSession]'.","Change the type of property 'RemoteSupportPropertyRemoteSupportSessionDetail' back to 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IPerNodeRemoteSupportSession'."
"Az.StackHCI","Get-AzStackHciCluster","Get-AzStackHciCluster","0","3000","The type of property 'RemoteSupportPropertyRemoteSupportNodeSetting' of type 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.Api20240401.ICluster' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IRemoteSupportNodeSettings' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IRemoteSupportNodeSettings]'.","Change the type of property 'RemoteSupportPropertyRemoteSupportNodeSetting' back to 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IRemoteSupportNodeSettings'."
"Az.StackHCI","Get-AzStackHciCluster","Get-AzStackHciCluster","0","3000","The type of property 'ReportedPropertySupportedCapability' of type 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.Api20240401.ICluster' has changed from 'System.String[]' to 'System.Collections.Generic.List`1[System.String]'.","Change the type of property 'ReportedPropertySupportedCapability' back to 'System.String[]'."
"Az.StackHCI","Get-AzStackHciDeploymentSetting","Get-AzStackHciDeploymentSetting","0","3000","The type of property 'DeploymentStatusStep' of type 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.Api20240401.IDeploymentSetting' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IDeploymentStep' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IDeploymentStep]'.","Change the type of property 'DeploymentStatusStep' back to 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IDeploymentStep'."
"Az.StackHCI","Get-AzStackHciDeploymentSetting","Get-AzStackHciDeploymentSetting","0","3000","The type of property 'ValidationStatusStep' of type 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.Api20240401.IDeploymentSetting' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IDeploymentStep' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IDeploymentStep]'.","Change the type of property 'ValidationStatusStep' back to 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IDeploymentStep'."
"Az.StackHCI","Get-AzStackHciDeploymentSetting","Get-AzStackHciDeploymentSetting","0","3000","The type of property 'DeploymentConfigurationScaleUnit' of type 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.Api20240401.IDeploymentSetting' has changed from 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IScaleUnits' to 'System.Collections.Generic.List`1[Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IScaleUnits]'.","Change the type of property 'DeploymentConfigurationScaleUnit' back to 'Microsoft.Azure.PowerShell.Cmdlets.StackHCI.Models.IScaleUnits'."
