"AssemblyFileName","ClassName","Target","Severity","ProblemId","Description","Remediation"
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.Scheduler\Microsoft.Azure.Commands.Scheduler.dll","Microsoft.Azure.Commands.Scheduler.Cmdlets.DisableAzureSchedulerJobCollectionCommand","Disable-AzureRmSchedulerJobCollection","1","8600","Cmdlet 'Disable-AzureRmSchedulerJobCollection' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.Scheduler\Microsoft.Azure.Commands.Scheduler.dll","Microsoft.Azure.Commands.Scheduler.Cmdlets.EnableAzureSchedulerJobCollectionCommand","Enable-AzureRmSchedulerJobCollection","1","8600","Cmdlet 'Enable-AzureRmSchedulerJobCollection' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.Scheduler\Microsoft.Azure.Commands.Scheduler.dll","Microsoft.Azure.Commands.Scheduler.Cmdlets.NewAzureSchedulerHttpJobCommand","New-AzureRmSchedulerHttpJob","1","8410","Parameter Headers of cmdlet New-AzureRmSchedulerHttpJob does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.Scheduler\Microsoft.Azure.Commands.Scheduler.dll","Microsoft.Azure.Commands.Scheduler.Cmdlets.RemoveAzureSchedulerJobCollectionCommand","Remove-AzureRmSchedulerJobCollection","1","8600","Cmdlet 'Remove-AzureRmSchedulerJobCollection' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.Scheduler\Microsoft.Azure.Commands.Scheduler.dll","Microsoft.Azure.Commands.Scheduler.Cmdlets.RemoveAzureSchedulerJobCommand","Remove-AzureRmSchedulerJob","1","8600","Cmdlet 'Remove-AzureRmSchedulerJob' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.Scheduler\Microsoft.Azure.Commands.Scheduler.dll","Microsoft.Azure.Commands.Scheduler.Cmdlets.UpdateAzureSchedulerHttpJobCommand","Set-AzureRmSchedulerHttpJob","1","8410","Parameter Headers of cmdlet Set-AzureRmSchedulerHttpJob does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
