"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Microsoft.Azure.PowerShell.Cmdlets.Management.Storage.dll","Microsoft.Azure.Commands.Management.Storage.GetAzureStorageAccountCommand","Get-AzStorageAccount","1","8510","Cmdlet 'Get-AzStorageAccount' has multiple parameter sets, but no defined default parameter set.","Define a default parameter set in the cmdlet attribute."
"Microsoft.Azure.PowerShell.Cmdlets.Management.Storage.dll","Microsoft.Azure.Commands.Management.Storage.UpdateAzureStorageAccountRuleSetCommand","Update-AzStorageAccountNetworkRuleSet","1","8410","Parameter Bypass of cmdlet Update-AzStorageAccountNetworkRuleSet does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Microsoft.Azure.PowerShell.Cmdlets.Management.Storage.dll","Microsoft.Azure.Commands.Management.Storage.NewAzureStorageAccountCommand","New-AzStorageAccount","1","8100","New-AzStorageAccount Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Microsoft.Azure.PowerShell.Cmdlets.Management.Storage.dll","Microsoft.Azure.Commands.Management.Storage.NewAzureStorageAccountKeyCommand","New-AzStorageAccountKey","1","8100","New-AzStorageAccountKey Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Microsoft.Azure.PowerShell.Cmdlets.Management.Storage.dll","Microsoft.Azure.Commands.Management.Storage.RemoveAzureStorageAccountCommand","Remove-AzStorageAccount","1","8600","Cmdlet 'Remove-AzStorageAccount' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"Microsoft.Azure.PowerShell.Cmdlets.Management.Storage.dll","Microsoft.Azure.Commands.Management.Storage.SetAzureRmCurrentStorageAccount","Set-AzCurrentStorageAccount","1","8100","Set-AzCurrentStorageAccount Does not support ShouldProcess but the cmdlet verb Set indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Microsoft.Azure.PowerShell.Cmdlets.Storage.dll","Microsoft.WindowsAzure.Commands.Storage.Table.Cmdlet.NewAzureStorageTableSasTokenCommand","New-AzStorageTableSASToken","1","8100","New-AzStorageTableSASToken Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Microsoft.Azure.PowerShell.Cmdlets.Storage.dll","Microsoft.WindowsAzure.Commands.Storage.Table.Cmdlet.NewAzureStorageTableSasTokenCommand","New-AzStorageTableSASToken","1","8510","Cmdlet 'New-AzStorageTableSASToken' has multiple parameter sets, but no defined default parameter set.","Define a default parameter set in the cmdlet attribute."
"Microsoft.Azure.PowerShell.Cmdlets.Storage.dll","Microsoft.WindowsAzure.Commands.Storage.Table.Cmdlet.NewAzureStorageTableStoredAccessPolicyCommand","New-AzStorageTableStoredAccessPolicy","1","8100","New-AzStorageTableStoredAccessPolicy Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Microsoft.Azure.PowerShell.Cmdlets.Storage.dll","Microsoft.WindowsAzure.Commands.Storage.Table.Cmdlet.NewAzureStorageTableCommand","New-AzStorageTable","1","8100","New-AzStorageTable Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
