"Module","Severity","ResourceType","SubResourceType","Command","Description"
"Az.DesktopVirtualization","1","Microsoft.DesktopVirtualization","hostPools","Invoke-AzWvdControlSessionHostUpdate","Cannot find a matched parameter set for example of Invoke-AzWvdControlSessionHostUpdate"
