"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.DesktopVirtualization","Disconnect-AzWvdUserSession","Disconnect-AzWvdUserSession","1","8100","Disconnect-AzWvdUserSession Does not support ShouldProcess but the cmdlet verb Disconnect indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DesktopVirtualization","Disconnect-AzWvdUserSession","Disconnect-AzWvdUserSession","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Disconnect-AzWvdUserSession does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Expand-AzWvdMsixImage","Expand-AzWvdMsixImage","1","8100","Expand-AzWvdMsixImage Does not support ShouldProcess but the cmdlet verb Expand indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DesktopVirtualization","Expand-AzWvdMsixImage","Expand-AzWvdMsixImage","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Expand-AzWvdMsixImage does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Get-AzWvdApplication","Get-AzWvdApplication","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzWvdApplication does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Get-AzWvdApplicationGroup","Get-AzWvdApplicationGroup","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzWvdApplicationGroup does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Get-AzWvdDesktop","Get-AzWvdDesktop","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzWvdDesktop does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Get-AzWvdHostPool","Get-AzWvdHostPool","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzWvdHostPool does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Get-AzWvdMsixPackage","Get-AzWvdMsixPackage","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzWvdMsixPackage does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Get-AzWvdRegistrationInfo","Get-AzWvdRegistrationInfo","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzWvdRegistrationInfo does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Get-AzWvdSessionHost","Get-AzWvdSessionHost","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzWvdSessionHost does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Get-AzWvdStartMenuItem","Get-AzWvdStartMenuItem","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzWvdStartMenuItem does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Get-AzWvdUserSession","Get-AzWvdUserSession","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzWvdUserSession does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Get-AzWvdWorkspace","Get-AzWvdWorkspace","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzWvdWorkspace does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","New-AzWvdApplication","New-AzWvdApplication","1","8100","New-AzWvdApplication Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DesktopVirtualization","New-AzWvdApplication","New-AzWvdApplication","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet New-AzWvdApplication does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","New-AzWvdApplicationGroup","New-AzWvdApplicationGroup","1","8100","New-AzWvdApplicationGroup Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DesktopVirtualization","New-AzWvdApplicationGroup","New-AzWvdApplicationGroup","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet New-AzWvdApplicationGroup does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","New-AzWvdHostPool","New-AzWvdHostPool","1","8100","New-AzWvdHostPool Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DesktopVirtualization","New-AzWvdHostPool","New-AzWvdHostPool","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet New-AzWvdHostPool does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","New-AzWvdMsixPackage","New-AzWvdMsixPackage","1","8100","New-AzWvdMsixPackage Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DesktopVirtualization","New-AzWvdMsixPackage","New-AzWvdMsixPackage","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet New-AzWvdMsixPackage does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","New-AzWvdRegistrationInfo","New-AzWvdRegistrationInfo","1","8100","New-AzWvdRegistrationInfo Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DesktopVirtualization","New-AzWvdRegistrationInfo","New-AzWvdRegistrationInfo","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet New-AzWvdRegistrationInfo does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","New-AzWvdWorkspace","New-AzWvdWorkspace","1","8100","New-AzWvdWorkspace Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DesktopVirtualization","New-AzWvdWorkspace","New-AzWvdWorkspace","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet New-AzWvdWorkspace does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Register-AzWvdApplicationGroup","Register-AzWvdApplicationGroup","1","8600","Cmdlet 'Register-AzWvdApplicationGroup' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"Az.DesktopVirtualization","Register-AzWvdApplicationGroup","Register-AzWvdApplicationGroup","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Register-AzWvdApplicationGroup does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Remove-AzWvdApplication","Remove-AzWvdApplication","1","8100","Remove-AzWvdApplication Does not support ShouldProcess but the cmdlet verb Remove indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DesktopVirtualization","Remove-AzWvdApplication","Remove-AzWvdApplication","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Remove-AzWvdApplication does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Remove-AzWvdApplicationGroup","Remove-AzWvdApplicationGroup","1","8100","Remove-AzWvdApplicationGroup Does not support ShouldProcess but the cmdlet verb Remove indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DesktopVirtualization","Remove-AzWvdApplicationGroup","Remove-AzWvdApplicationGroup","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Remove-AzWvdApplicationGroup does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Remove-AzWvdHostPool","Remove-AzWvdHostPool","1","8100","Remove-AzWvdHostPool Does not support ShouldProcess but the cmdlet verb Remove indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DesktopVirtualization","Remove-AzWvdHostPool","Remove-AzWvdHostPool","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Remove-AzWvdHostPool does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Remove-AzWvdMsixPackage","Remove-AzWvdMsixPackage","1","8100","Remove-AzWvdMsixPackage Does not support ShouldProcess but the cmdlet verb Remove indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DesktopVirtualization","Remove-AzWvdMsixPackage","Remove-AzWvdMsixPackage","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Remove-AzWvdMsixPackage does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Remove-AzWvdRegistrationInfo","Remove-AzWvdRegistrationInfo","1","8600","Cmdlet 'Remove-AzWvdRegistrationInfo' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"Az.DesktopVirtualization","Remove-AzWvdRegistrationInfo","Remove-AzWvdRegistrationInfo","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Remove-AzWvdRegistrationInfo does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Remove-AzWvdSessionHost","Remove-AzWvdSessionHost","1","8100","Remove-AzWvdSessionHost Does not support ShouldProcess but the cmdlet verb Remove indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DesktopVirtualization","Remove-AzWvdSessionHost","Remove-AzWvdSessionHost","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Remove-AzWvdSessionHost does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Remove-AzWvdUserSession","Remove-AzWvdUserSession","1","8100","Remove-AzWvdUserSession Does not support ShouldProcess but the cmdlet verb Remove indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DesktopVirtualization","Remove-AzWvdUserSession","Remove-AzWvdUserSession","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Remove-AzWvdUserSession does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Remove-AzWvdWorkspace","Remove-AzWvdWorkspace","1","8100","Remove-AzWvdWorkspace Does not support ShouldProcess but the cmdlet verb Remove indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DesktopVirtualization","Remove-AzWvdWorkspace","Remove-AzWvdWorkspace","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Remove-AzWvdWorkspace does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DesktopVirtualization","Send-AzWvdUserSessionMessage","Send-AzWvdUserSessionMessage","1","8100","Send-AzWvdUserSessionMessage Does not support ShouldProcess but the cmdlet verb Send indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DesktopVirtualization","Send-AzWvdUserSessionMessage","Send-AzWvdUserSessionMessage","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Send-AzWvdUserSessionMessage does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
