"AssemblyFileName","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.ServiceLinker","New-AzServiceLinkerAzureResourceObject","New-AzServiceLinkerAzureResourceObject","1","8100","New-AzServiceLinkerAzureResourceObject Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.ServiceLinker","New-AzServiceLinkerConfluentBootstrapServerObject","New-AzServiceLinkerConfluentBootstrapServerObject","1","8100","New-AzServiceLinkerConfluentBootstrapServerObject Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.ServiceLinker","New-AzServiceLinkerConfluentSchemaRegistryObject","New-AzServiceLinkerConfluentSchemaRegistryObject","1","8100","New-AzServiceLinkerConfluentSchemaRegistryObject Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.ServiceLinker","New-AzServiceLinkerSecretAuthInfoObject","New-AzServiceLinkerSecretAuthInfoObject","1","8100","New-AzServiceLinkerSecretAuthInfoObject Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.ServiceLinker","New-AzServiceLinkerServicePrincipalSecretAuthInfoObject","New-AzServiceLinkerServicePrincipalSecretAuthInfoObject","1","8100","New-AzServiceLinkerServicePrincipalSecretAuthInfoObject Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.ServiceLinker","New-AzServiceLinkerSystemAssignedIdentityAuthInfoObject","New-AzServiceLinkerSystemAssignedIdentityAuthInfoObject","1","8100","New-AzServiceLinkerSystemAssignedIdentityAuthInfoObject Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.ServiceLinker","New-AzServiceLinkerUserAssignedIdentityAuthInfoObject","New-AzServiceLinkerUserAssignedIdentityAuthInfoObject","1","8100","New-AzServiceLinkerUserAssignedIdentityAuthInfoObject Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
