"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.DataProtection","Backup-AzDataProtectionBackupInstanceAdhoc","Backup-AzDataProtectionBackupInstanceAdhoc","1","8100","Backup-AzDataProtectionBackupInstanceAdhoc Does not support ShouldProcess but the cmdlet verb Backup indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DataProtection","Backup-AzDataProtectionBackupInstanceAdhoc","Backup-AzDataProtectionBackupInstanceAdhoc","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Backup-AzDataProtectionBackupInstanceAdhoc does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DataProtection","Edit-AzDataProtectionPolicyRetentionRuleClientObject","Edit-AzDataProtectionPolicyRetentionRuleClientObject","1","8100","Edit-AzDataProtectionPolicyRetentionRuleClientObject Does not support ShouldProcess but the cmdlet verb Edit indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DataProtection","Edit-AzDataProtectionPolicyRetentionRuleClientObject","Edit-AzDataProtectionPolicyRetentionRuleClientObject","1","8410","Parameter LifeCycles of cmdlet Edit-AzDataProtectionPolicyRetentionRuleClientObject does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DataProtection","Edit-AzDataProtectionPolicyTagClientObject","Edit-AzDataProtectionPolicyTagClientObject","1","8100","Edit-AzDataProtectionPolicyTagClientObject Does not support ShouldProcess but the cmdlet verb Edit indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DataProtection","Edit-AzDataProtectionPolicyTriggerClientObject","Edit-AzDataProtectionPolicyTriggerClientObject","1","8100","Edit-AzDataProtectionPolicyTriggerClientObject Does not support ShouldProcess but the cmdlet verb Edit indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DataProtection","Get-AzDataProtectionBackupInstance","Get-AzDataProtectionBackupInstance","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzDataProtectionBackupInstance does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DataProtection","Get-AzDataProtectionBackupPolicy","Get-AzDataProtectionBackupPolicy","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzDataProtectionBackupPolicy does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DataProtection","Get-AzDataProtectionBackupVault","Get-AzDataProtectionBackupVault","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzDataProtectionBackupVault does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DataProtection","Get-AzDataProtectionJob","Get-AzDataProtectionJob","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzDataProtectionJob does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DataProtection","Get-AzDataProtectionRecoveryPoint","Get-AzDataProtectionRecoveryPoint","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet Get-AzDataProtectionRecoveryPoint does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DataProtection","Initialize-AzDataProtectionBackupInstance","Initialize-AzDataProtectionBackupInstance","1","8100","Initialize-AzDataProtectionBackupInstance Does not support ShouldProcess but the cmdlet verb Initialize indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DataProtection","Initialize-AzDataProtectionRestoreRequest","Initialize-AzDataProtectionRestoreRequest","1","8100","Initialize-AzDataProtectionRestoreRequest Does not support ShouldProcess but the cmdlet verb Initialize indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DataProtection","New-AzDataProtectionBackupInstance","New-AzDataProtectionBackupInstance","1","8600","Cmdlet 'New-AzDataProtectionBackupInstance' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"Az.DataProtection","New-AzDataProtectionBackupInstance","New-AzDataProtectionBackupInstance","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet New-AzDataProtectionBackupInstance does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"Az.DataProtection","New-AzDataProtectionBackupPolicy","New-AzDataProtectionBackupPolicy","1","8100","New-AzDataProtectionBackupPolicy Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"Az.DataProtection","New-AzDataProtectionBackupPolicy","New-AzDataProtectionBackupPolicy","1","8410","Parameter ProxyUseDefaultCredentials of cmdlet New-AzDataProtectionBackupPolicy does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
