"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Microsoft.Azure.PowerShell.Cmdlets.CodeSigning.dll","Microsoft.Azure.Commands.CodeSigning.InvokeCIPolicySigning","Invoke-AzCodeSigningCIPolicySigning","1","8100","Invoke-AzCodeSigningCIPolicySigning Does not support ShouldProcess but the cmdlet verb Invoke indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
