"Module","ClassName","Target","Severity","ProblemId","Description","Remediation"
"Az.Batch","Microsoft.Azure.Commands.Batch.GetBatchPoolNodeCountCommand","Get-AzBatchPoolNodeCount","0","3010","The property 'CertificateReferences' of type 'Microsoft.Azure.Commands.Batch.Models.PSCloudPool' has been removed.","Add the property 'CertificateReferences' back to type 'Microsoft.Azure.Commands.Batch.Models.PSCloudPool'."
"Az.Batch","Microsoft.Azure.Commands.Batch.GetBatchPoolNodeCountCommand","Get-AzBatchPoolNodeCount","0","3010","The property 'ApplicationLicenses' of type 'Microsoft.Azure.Commands.Batch.Models.PSCloudPool' has been removed.","Add the property 'ApplicationLicenses' back to type 'Microsoft.Azure.Commands.Batch.Models.PSCloudPool'."
"Az.Batch","Microsoft.Azure.Commands.Batch.GetBatchPoolNodeCountCommand","Get-AzBatchPoolNodeCount","0","3010","The property 'ResourceTags' of type 'Microsoft.Azure.Commands.Batch.Models.PSCloudPool' has been removed.","Add the property 'ResourceTags' back to type 'Microsoft.Azure.Commands.Batch.Models.PSCloudPool'."
"Az.Batch","Microsoft.Azure.Commands.Batch.GetBatchPoolNodeCountCommand","Get-AzBatchPoolNodeCount","0","3010","The property 'TargetNodeCommunicationMode' of type 'Microsoft.Azure.Commands.Batch.Models.PSCloudPool' has been removed.","Add the property 'TargetNodeCommunicationMode' back to type 'Microsoft.Azure.Commands.Batch.Models.PSCloudPool'."
"Az.Batch","Microsoft.Azure.Commands.Batch.GetBatchPoolNodeCountCommand","Get-AzBatchPoolNodeCount","0","3010","The property 'CurrentNodeCommunicationMode' of type 'Microsoft.Azure.Commands.Batch.Models.PSCloudPool' has been removed.","Add the property 'CurrentNodeCommunicationMode' back to type 'Microsoft.Azure.Commands.Batch.Models.PSCloudPool'."
"Az.Batch","Microsoft.Azure.Commands.Batch.GetBatchRemoteDesktopProtocolFileCommand","Get-AzBatchRemoteDesktopProtocolFile","0","1000","The cmdlet 'Get-AzBatchRemoteDesktopProtocolFile' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'Get-AzBatchRemoteDesktopProtocolFile' back to the module, or add an alias to the original cmdlet name."
"Az.Batch","Microsoft.Azure.Commands.Batch.GetBatchComputeNodeRemoteLoginSettingCommand","Get-AzBatchRemoteLoginSetting","0","3010","The property 'CertificateReferences' of type 'Microsoft.Azure.Commands.Batch.Models.PSComputeNode' has been removed.","Add the property 'CertificateReferences' back to type 'Microsoft.Azure.Commands.Batch.Models.PSComputeNode'."
"Az.Batch","Microsoft.Azure.Commands.Batch.NewBatchCertificateCommand","New-AzBatchCertificate","0","1000","The cmdlet 'New-AzBatchCertificate' has been removed and no alias was found for the original cmdlet name.","Add the cmdlet 'New-AzBatchCertificate' back to the module, or add an alias to the original cmdlet name."
"Az.Batch","Microsoft.Azure.Commands.Batch.NewBatchComputeNodeUserCommand","New-AzBatchComputeNodeUser","0","3010","The property 'CertificateReferences' of type 'Microsoft.Azure.Commands.Batch.Models.PSComputeNode' has been removed.","Add the property 'CertificateReferences' back to type 'Microsoft.Azure.Commands.Batch.Models.PSComputeNode'."
"Az.Batch","Microsoft.Azure.Commands.Batch.NewBatchPoolCommand","New-AzBatchPool","0","2000","The cmdlet 'New-AzBatchPool' no longer supports the parameter 'ResourceTag' and no alias was found for the original parameter name.","Add the parameter 'ResourceTag' back to the cmdlet 'New-AzBatchPool', or add an alias to the original parameter name."
"Az.Batch","Microsoft.Azure.Commands.Batch.NewBatchPoolCommand","New-AzBatchPool","0","2000","The cmdlet 'New-AzBatchPool' no longer supports the parameter 'CertificateReferences' and no alias was found for the original parameter name.","Add the parameter 'CertificateReferences' back to the cmdlet 'New-AzBatchPool', or add an alias to the original parameter name."
"Az.Batch","Microsoft.Azure.Commands.Batch.NewBatchPoolCommand","New-AzBatchPool","0","2000","The cmdlet 'New-AzBatchPool' no longer supports the parameter 'ApplicationLicenses' and no alias was found for the original parameter name.","Add the parameter 'ApplicationLicenses' back to the cmdlet 'New-AzBatchPool', or add an alias to the original parameter name."
"Az.Batch","Microsoft.Azure.Commands.Batch.NewBatchPoolCommand","New-AzBatchPool","0","2000","The cmdlet 'New-AzBatchPool' no longer supports the parameter 'CloudServiceConfiguration' and no alias was found for the original parameter name.","Add the parameter 'CloudServiceConfiguration' back to the cmdlet 'New-AzBatchPool', or add an alias to the original parameter name."
"Az.Batch","Microsoft.Azure.Commands.Batch.NewBatchPoolCommand","New-AzBatchPool","0","2000","The cmdlet 'New-AzBatchPool' no longer supports the parameter 'CurrentNodeCommunicationMode' and no alias was found for the original parameter name.","Add the parameter 'CurrentNodeCommunicationMode' back to the cmdlet 'New-AzBatchPool', or add an alias to the original parameter name."
"Az.Batch","Microsoft.Azure.Commands.Batch.NewBatchPoolCommand","New-AzBatchPool","0","2000","The cmdlet 'New-AzBatchPool' no longer supports the parameter 'TargetNodeCommunicationMode' and no alias was found for the original parameter name.","Add the parameter 'TargetNodeCommunicationMode' back to the cmdlet 'New-AzBatchPool', or add an alias to the original parameter name."
"Az.Batch","Microsoft.Azure.Commands.Batch.NewBatchPoolCommand","New-AzBatchPool","0","1050","The parameter set '__AllParameterSets' for cmdlet 'New-AzBatchPool' has been removed.","Add parameter set '__AllParameterSets' back to cmdlet 'New-AzBatchPool'."
"Az.Batch","Microsoft.Azure.Commands.Batch.NewBatchPoolCommand","New-AzBatchPool","0","1050","The parameter set 'VirtualMachineAndTargetDedicated' for cmdlet 'New-AzBatchPool' has been removed.","Add parameter set 'VirtualMachineAndTargetDedicated' back to cmdlet 'New-AzBatchPool'."
"Az.Batch","Microsoft.Azure.Commands.Batch.NewBatchPoolCommand","New-AzBatchPool","0","1050","The parameter set 'CloudServiceAndTargetDedicated' for cmdlet 'New-AzBatchPool' has been removed.","Add parameter set 'CloudServiceAndTargetDedicated' back to cmdlet 'New-AzBatchPool'."
